index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
32081,"The impact of pharmaceutical innovation on the burden of disease in Ireland, 2000-2015","BACKGROUND: We perform an econometric assessment of the impact that pharmaceutical innovation had on the burden of disease in Ireland. METHODS: We use a difference-in-differences (or two-way fixed effects) research design: we investigate whether diseases for which more new drugs were launched had larger subsequent reductions in mortality. This design controls for the effects of general economic and societal factors (e.g. income, education, and behavioral risk factors), to the extent that those effects are similar across diseases. RESULTS: New Chemical Entities launched during 1983-1997 are estimated to have reduced the total number of disability-adjusted life-years (DALYs) lost in 2015 by about 234 600. CONCLUSIONS: Pharmaceutical expenditure per DALY gained in 2015 from drugs launched during 1983-1997 was €1137, which indicates that the new drugs launched during 1983-1997 were very cost-effective, overall.",2020-01-05376,31927585,J. Womens Health,Frank R Lichtenberg,2020,/,,No,31927585,"Frank R Lichtenberg; The impact of pharmaceutical innovation on the burden of disease in Ireland, 2000-2015, J. Womens Health, 2020 Jan 11; ():1059-7115",DALY,Ireland,Not Stated,"Pharmaceutical, Other",new drugs used from 2000-2015 launched 1983-1997 vs. None,Not Stated,Not Stated,Not Stated,Not Stated,Full,,Not Stated,Not Stated,1263,Euro,2015,1530.47
32082,A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria,"Effective RI microplanning requires accurate population estimates and maps showing health facilities and locations of villages and target populations. Traditional microplanning relies on census figures to project target populations and on community estimates of distances, while GIS microplanning uses satellite imagery to estimate target populations and spatial analyses to estimate distances. This paper estimates the cost-effectiveness of geographical information systems (GIS)-based microplanning for routine immunization (RI) programming in two states in northern Nigeria. For our cost-effectiveness analysis, we captured the cost of all inputs for both approaches to capture the incremental cost of GIS over traditional microplanning and present the incremental cost-effectiveness ratios for each vaccine-preventable illness, death, and disability-adjusted life year (DALY) averted. We considered two scenarios for estimating vaccine requirements for each microplanning approach, one based on administrative vaccination coverage rates and one based on National Nutrition and Health Survey rates. With the administrative rates, GIS microplanning projected approximately 194,000 and 157,000 more required vaccinations than traditional microplanning in Bauchi and Sokoto States; with the survey rates, the additional number of vaccinations required was nearly 113,000 in Bauchi and about 47,000 in Sokoto. For each state under each scenario, we present numbers of and costs per measles and pertussis cases, deaths, and DALYs averted by the additional vaccinations, as well as annual costs. As expected, GIS-based microplanning incurs higher costs than traditional microplanning, due mainly to the additional vaccinations required for populations previously unreached. Our estimates of cost per DALY averted suggest, however, that GIS microplanning is more cost-effective than traditional microplanning in both states under both coverage scenarios and that the higher costs incurred by GIS microplanning are worth adopting.",2020-99-35907,31924428,Vaccine,Disha Ali,2020,38 / 6,1408-1415,Yes,31924428,"Disha Ali; Ann Levin; Masduq Abdulkarim; Usman Tijjani; Bakoji Ahmed; Faruk Namalam; Femi Oyewole; Leanne Dougherty; A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria, Vaccine, 2020 Feb 5; 38(6):1873-2518; 1408-1415",DALY,Nigeria,Not Stated,"Care Delivery, Immunization",GIS approach to routine immunization microplanning with administrative coverage vs. Standard/Usual Care- traditional microplanning approach,Bauchi,5 Years,Not Stated,"Female, Male",Full,,4.25,0.00,149,United States,2019,150.84
32083,A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria,"Effective RI microplanning requires accurate population estimates and maps showing health facilities and locations of villages and target populations. Traditional microplanning relies on census figures to project target populations and on community estimates of distances, while GIS microplanning uses satellite imagery to estimate target populations and spatial analyses to estimate distances. This paper estimates the cost-effectiveness of geographical information systems (GIS)-based microplanning for routine immunization (RI) programming in two states in northern Nigeria. For our cost-effectiveness analysis, we captured the cost of all inputs for both approaches to capture the incremental cost of GIS over traditional microplanning and present the incremental cost-effectiveness ratios for each vaccine-preventable illness, death, and disability-adjusted life year (DALY) averted. We considered two scenarios for estimating vaccine requirements for each microplanning approach, one based on administrative vaccination coverage rates and one based on National Nutrition and Health Survey rates. With the administrative rates, GIS microplanning projected approximately 194,000 and 157,000 more required vaccinations than traditional microplanning in Bauchi and Sokoto States; with the survey rates, the additional number of vaccinations required was nearly 113,000 in Bauchi and about 47,000 in Sokoto. For each state under each scenario, we present numbers of and costs per measles and pertussis cases, deaths, and DALYs averted by the additional vaccinations, as well as annual costs. As expected, GIS-based microplanning incurs higher costs than traditional microplanning, due mainly to the additional vaccinations required for populations previously unreached. Our estimates of cost per DALY averted suggest, however, that GIS microplanning is more cost-effective than traditional microplanning in both states under both coverage scenarios and that the higher costs incurred by GIS microplanning are worth adopting.",2020-99-35907,31924428,Vaccine,Disha Ali,2020,38 / 6,1408-1415,Yes,31924428,"Disha Ali; Ann Levin; Masduq Abdulkarim; Usman Tijjani; Bakoji Ahmed; Faruk Namalam; Femi Oyewole; Leanne Dougherty; A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria, Vaccine, 2020 Feb 5; 38(6):1873-2518; 1408-1415",DALY,Nigeria,Not Stated,"Care Delivery, Immunization",GIS approach to routine immunization microplanning with NNHS coverage vs. Standard/Usual Care- traditional microplanning approach,Bauchi,5 Years,Not Stated,"Female, Male",Full,,4.25,0.00,176,United States,2019,178.17
32084,A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria,"Effective RI microplanning requires accurate population estimates and maps showing health facilities and locations of villages and target populations. Traditional microplanning relies on census figures to project target populations and on community estimates of distances, while GIS microplanning uses satellite imagery to estimate target populations and spatial analyses to estimate distances. This paper estimates the cost-effectiveness of geographical information systems (GIS)-based microplanning for routine immunization (RI) programming in two states in northern Nigeria. For our cost-effectiveness analysis, we captured the cost of all inputs for both approaches to capture the incremental cost of GIS over traditional microplanning and present the incremental cost-effectiveness ratios for each vaccine-preventable illness, death, and disability-adjusted life year (DALY) averted. We considered two scenarios for estimating vaccine requirements for each microplanning approach, one based on administrative vaccination coverage rates and one based on National Nutrition and Health Survey rates. With the administrative rates, GIS microplanning projected approximately 194,000 and 157,000 more required vaccinations than traditional microplanning in Bauchi and Sokoto States; with the survey rates, the additional number of vaccinations required was nearly 113,000 in Bauchi and about 47,000 in Sokoto. For each state under each scenario, we present numbers of and costs per measles and pertussis cases, deaths, and DALYs averted by the additional vaccinations, as well as annual costs. As expected, GIS-based microplanning incurs higher costs than traditional microplanning, due mainly to the additional vaccinations required for populations previously unreached. Our estimates of cost per DALY averted suggest, however, that GIS microplanning is more cost-effective than traditional microplanning in both states under both coverage scenarios and that the higher costs incurred by GIS microplanning are worth adopting.",2020-99-35907,31924428,Vaccine,Disha Ali,2020,38 / 6,1408-1415,Yes,31924428,"Disha Ali; Ann Levin; Masduq Abdulkarim; Usman Tijjani; Bakoji Ahmed; Faruk Namalam; Femi Oyewole; Leanne Dougherty; A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria, Vaccine, 2020 Feb 5; 38(6):1873-2518; 1408-1415",DALY,Nigeria,Not Stated,"Care Delivery, Immunization",GIS approach to routine immunization microplanning with administrative coverage vs. Standard/Usual Care- traditional microplanning approach,Sokoto,5 Years,Not Stated,"Female, Male",Full,,4.25,0.00,128,United States,2019,129.58
32085,A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria,"Effective RI microplanning requires accurate population estimates and maps showing health facilities and locations of villages and target populations. Traditional microplanning relies on census figures to project target populations and on community estimates of distances, while GIS microplanning uses satellite imagery to estimate target populations and spatial analyses to estimate distances. This paper estimates the cost-effectiveness of geographical information systems (GIS)-based microplanning for routine immunization (RI) programming in two states in northern Nigeria. For our cost-effectiveness analysis, we captured the cost of all inputs for both approaches to capture the incremental cost of GIS over traditional microplanning and present the incremental cost-effectiveness ratios for each vaccine-preventable illness, death, and disability-adjusted life year (DALY) averted. We considered two scenarios for estimating vaccine requirements for each microplanning approach, one based on administrative vaccination coverage rates and one based on National Nutrition and Health Survey rates. With the administrative rates, GIS microplanning projected approximately 194,000 and 157,000 more required vaccinations than traditional microplanning in Bauchi and Sokoto States; with the survey rates, the additional number of vaccinations required was nearly 113,000 in Bauchi and about 47,000 in Sokoto. For each state under each scenario, we present numbers of and costs per measles and pertussis cases, deaths, and DALYs averted by the additional vaccinations, as well as annual costs. As expected, GIS-based microplanning incurs higher costs than traditional microplanning, due mainly to the additional vaccinations required for populations previously unreached. Our estimates of cost per DALY averted suggest, however, that GIS microplanning is more cost-effective than traditional microplanning in both states under both coverage scenarios and that the higher costs incurred by GIS microplanning are worth adopting.",2020-99-35907,31924428,Vaccine,Disha Ali,2020,38 / 6,1408-1415,Yes,31924428,"Disha Ali; Ann Levin; Masduq Abdulkarim; Usman Tijjani; Bakoji Ahmed; Faruk Namalam; Femi Oyewole; Leanne Dougherty; A cost-effectiveness analysis of traditional and geographic information system-supported microplanning approaches for routine immunization program management in northern Nigeria, Vaccine, 2020 Feb 5; 38(6):1873-2518; 1408-1415",DALY,Nigeria,Not Stated,"Care Delivery, Immunization",GIS approach to routine immunization microplanning with NNHS coverage vs. Standard/Usual Care- traditional microplanning approach,Sokoto,5 Years,Not Stated,"Female, Male",Full,,4.25,0.00,142,United States,2019,143.75
32086,When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use,"BACKGROUND: Febrile illness caused by viral and bacterial diseases (e.g., dengue and leptospirosis) often have similar symptoms and are difficult to differentiate without diagnostic tests. If not treated appropriately, patients may experience serious complications. The question of what diagnostic tests to make available to providers in order to inform antibiotic therapy remains an open problem for health services facing limited resources. METHODS AND FINDINGS: We formulated the problem of minimizing the weighted average of antibiotic underuse and overuse to inform the optimal diagnostic test and antibiotic treatment options for given occurrence probabilities of several bacterial and viral infections. We modeled the weight of antibiotic overuse as a monetary penalty per unnecessarily administered course, which we varied in both the base case and sensitivity analysis. Detailed Markov cohort models of febrile illness progression were used to estimate the weight of antibiotic underuse. The model accounted for multiple infections simultaneously and incorporated test, treatment, and other direct and indirect costs, as well as the effect of delays in seeking care and test turnaround times. We used the Markov models to numerically estimate disability-adjusted life years (DALYs), pre-penalty costs, and likelihood of antibiotics overuse per patient for fifteen different strategies in two example settings in Thailand, one with a higher probability of bacterial infections (Northern Thailand, Scenario A) and one with a higher probability of viral infections (Bangkok, Scenario B). We found that empirical antibiotic treatment to all patients always incurs the lowest pre-penalty cost (Scenario A: $47.5/patient, $100.6/patient, $149.5/patient for patients seeking care on day one, day four, and day ten respectively; Scenario B: $94.1/patient, $108.7/patient, $122.1/patient on day one, day four, and day ten respectively), and the lowest DALYs, (Scenario A: 0.2 DALYs/patient, 0.9 DALYs/patient, 1.7 DALYs/patient on day one, day four, and day ten, respectively; Scenario B: 0.5 DALYs/patient, 0.7 DALYs/patient, 0.9 DALYs/patient on day one, day four, and day ten, respectively). However, such strategy resulted in the highest proportion of antibiotic overuse per patient (Scenario A: 38.1%, 19.3%, 7.5% on day one, day four, and day ten, respectively; Scenario B: 82.9%, 42.1%, 16.3% on day one, day four, and day ten, respectively). Consequently, empirical antibiotic treatment became suboptimal with antibiotic overuse penalties above $12,800/course, $18,400/course, $23,900/course for patients presenting on day one, day four, and day ten in Scenario A and above $1,100/course, $1,500/course, $1,600/course for patients presenting on day one, day four, and day ten in Scenario B. CONCLUSIONS: Empirical antibiotic treatment to all patients provided the best outcomes if antibiotic overuse was not the primary concern or if presenting with viral disease (such as dengue) was unlikely. Empirical antibiotic treatment to severe patients only was in most cases not beneficial. Otherwise, strategies involving diagnostic tests became optimal. In particular, our results indicated that single test strategies (bacterial RDT or viral PCR) were optimal in regions with a greater probability of presenting with viral infection. PCR-led strategies (e.g., parallel bacterial PCR, or multiplex PCR) are robust under parameter uncertainty (e.g., with uncertain disease occurrence probabilities).",2020-99-39484,31914143,PLoS One,Anthony Zhenhuan Zhang,2020,15 / 1,e0227409,No,31914143,"Anthony Zhenhuan Zhang; Diana Negoescu; Claudia Munoz-Zanzi; When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use, PLoS One , 2020; 15(1):1932-6203; e0227409",DALY,Thailand,Not Stated,Pharmaceutical,antibiotics for mild and severe bacterial disease vs. None,Northern Thailand (Bacterial disease is predominant),40 Years,40 Years,Not Stated,Full,,Not Stated,Not Stated,-59.37,United States,2018,-61.19
32087,When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use,"BACKGROUND: Febrile illness caused by viral and bacterial diseases (e.g., dengue and leptospirosis) often have similar symptoms and are difficult to differentiate without diagnostic tests. If not treated appropriately, patients may experience serious complications. The question of what diagnostic tests to make available to providers in order to inform antibiotic therapy remains an open problem for health services facing limited resources. METHODS AND FINDINGS: We formulated the problem of minimizing the weighted average of antibiotic underuse and overuse to inform the optimal diagnostic test and antibiotic treatment options for given occurrence probabilities of several bacterial and viral infections. We modeled the weight of antibiotic overuse as a monetary penalty per unnecessarily administered course, which we varied in both the base case and sensitivity analysis. Detailed Markov cohort models of febrile illness progression were used to estimate the weight of antibiotic underuse. The model accounted for multiple infections simultaneously and incorporated test, treatment, and other direct and indirect costs, as well as the effect of delays in seeking care and test turnaround times. We used the Markov models to numerically estimate disability-adjusted life years (DALYs), pre-penalty costs, and likelihood of antibiotics overuse per patient for fifteen different strategies in two example settings in Thailand, one with a higher probability of bacterial infections (Northern Thailand, Scenario A) and one with a higher probability of viral infections (Bangkok, Scenario B). We found that empirical antibiotic treatment to all patients always incurs the lowest pre-penalty cost (Scenario A: $47.5/patient, $100.6/patient, $149.5/patient for patients seeking care on day one, day four, and day ten respectively; Scenario B: $94.1/patient, $108.7/patient, $122.1/patient on day one, day four, and day ten respectively), and the lowest DALYs, (Scenario A: 0.2 DALYs/patient, 0.9 DALYs/patient, 1.7 DALYs/patient on day one, day four, and day ten, respectively; Scenario B: 0.5 DALYs/patient, 0.7 DALYs/patient, 0.9 DALYs/patient on day one, day four, and day ten, respectively). However, such strategy resulted in the highest proportion of antibiotic overuse per patient (Scenario A: 38.1%, 19.3%, 7.5% on day one, day four, and day ten, respectively; Scenario B: 82.9%, 42.1%, 16.3% on day one, day four, and day ten, respectively). Consequently, empirical antibiotic treatment became suboptimal with antibiotic overuse penalties above $12,800/course, $18,400/course, $23,900/course for patients presenting on day one, day four, and day ten in Scenario A and above $1,100/course, $1,500/course, $1,600/course for patients presenting on day one, day four, and day ten in Scenario B. CONCLUSIONS: Empirical antibiotic treatment to all patients provided the best outcomes if antibiotic overuse was not the primary concern or if presenting with viral disease (such as dengue) was unlikely. Empirical antibiotic treatment to severe patients only was in most cases not beneficial. Otherwise, strategies involving diagnostic tests became optimal. In particular, our results indicated that single test strategies (bacterial RDT or viral PCR) were optimal in regions with a greater probability of presenting with viral infection. PCR-led strategies (e.g., parallel bacterial PCR, or multiplex PCR) are robust under parameter uncertainty (e.g., with uncertain disease occurrence probabilities).",2020-99-39484,31914143,PLoS One,Anthony Zhenhuan Zhang,2020,15 / 1,e0227409,No,31914143,"Anthony Zhenhuan Zhang; Diana Negoescu; Claudia Munoz-Zanzi; When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use, PLoS One , 2020; 15(1):1932-6203; e0227409",DALY,Thailand,Not Stated,Pharmaceutical,antibiotics for severe bacterial disease vs. None,Northern Thailand (Bacterial disease is predominant),40 Years,40 Years,Not Stated,Full,,Not Stated,Not Stated,-53.78,United States,2018,-55.43
32088,When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use,"BACKGROUND: Febrile illness caused by viral and bacterial diseases (e.g., dengue and leptospirosis) often have similar symptoms and are difficult to differentiate without diagnostic tests. If not treated appropriately, patients may experience serious complications. The question of what diagnostic tests to make available to providers in order to inform antibiotic therapy remains an open problem for health services facing limited resources. METHODS AND FINDINGS: We formulated the problem of minimizing the weighted average of antibiotic underuse and overuse to inform the optimal diagnostic test and antibiotic treatment options for given occurrence probabilities of several bacterial and viral infections. We modeled the weight of antibiotic overuse as a monetary penalty per unnecessarily administered course, which we varied in both the base case and sensitivity analysis. Detailed Markov cohort models of febrile illness progression were used to estimate the weight of antibiotic underuse. The model accounted for multiple infections simultaneously and incorporated test, treatment, and other direct and indirect costs, as well as the effect of delays in seeking care and test turnaround times. We used the Markov models to numerically estimate disability-adjusted life years (DALYs), pre-penalty costs, and likelihood of antibiotics overuse per patient for fifteen different strategies in two example settings in Thailand, one with a higher probability of bacterial infections (Northern Thailand, Scenario A) and one with a higher probability of viral infections (Bangkok, Scenario B). We found that empirical antibiotic treatment to all patients always incurs the lowest pre-penalty cost (Scenario A: $47.5/patient, $100.6/patient, $149.5/patient for patients seeking care on day one, day four, and day ten respectively; Scenario B: $94.1/patient, $108.7/patient, $122.1/patient on day one, day four, and day ten respectively), and the lowest DALYs, (Scenario A: 0.2 DALYs/patient, 0.9 DALYs/patient, 1.7 DALYs/patient on day one, day four, and day ten, respectively; Scenario B: 0.5 DALYs/patient, 0.7 DALYs/patient, 0.9 DALYs/patient on day one, day four, and day ten, respectively). However, such strategy resulted in the highest proportion of antibiotic overuse per patient (Scenario A: 38.1%, 19.3%, 7.5% on day one, day four, and day ten, respectively; Scenario B: 82.9%, 42.1%, 16.3% on day one, day four, and day ten, respectively). Consequently, empirical antibiotic treatment became suboptimal with antibiotic overuse penalties above $12,800/course, $18,400/course, $23,900/course for patients presenting on day one, day four, and day ten in Scenario A and above $1,100/course, $1,500/course, $1,600/course for patients presenting on day one, day four, and day ten in Scenario B. CONCLUSIONS: Empirical antibiotic treatment to all patients provided the best outcomes if antibiotic overuse was not the primary concern or if presenting with viral disease (such as dengue) was unlikely. Empirical antibiotic treatment to severe patients only was in most cases not beneficial. Otherwise, strategies involving diagnostic tests became optimal. In particular, our results indicated that single test strategies (bacterial RDT or viral PCR) were optimal in regions with a greater probability of presenting with viral infection. PCR-led strategies (e.g., parallel bacterial PCR, or multiplex PCR) are robust under parameter uncertainty (e.g., with uncertain disease occurrence probabilities).",2020-99-39484,31914143,PLoS One,Anthony Zhenhuan Zhang,2020,15 / 1,e0227409,No,31914143,"Anthony Zhenhuan Zhang; Diana Negoescu; Claudia Munoz-Zanzi; When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use, PLoS One , 2020; 15(1):1932-6203; e0227409",DALY,Thailand,Not Stated,"Diagnostic, Pharmaceutical",dengue rapid diagnostic test vs. None,Northern Thailand (Bacterial disease is predominant),40 Years,40 Years,Not Stated,Full,,Not Stated,Not Stated,-57.76,United States,2018,-59.53
32089,When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use,"BACKGROUND: Febrile illness caused by viral and bacterial diseases (e.g., dengue and leptospirosis) often have similar symptoms and are difficult to differentiate without diagnostic tests. If not treated appropriately, patients may experience serious complications. The question of what diagnostic tests to make available to providers in order to inform antibiotic therapy remains an open problem for health services facing limited resources. METHODS AND FINDINGS: We formulated the problem of minimizing the weighted average of antibiotic underuse and overuse to inform the optimal diagnostic test and antibiotic treatment options for given occurrence probabilities of several bacterial and viral infections. We modeled the weight of antibiotic overuse as a monetary penalty per unnecessarily administered course, which we varied in both the base case and sensitivity analysis. Detailed Markov cohort models of febrile illness progression were used to estimate the weight of antibiotic underuse. The model accounted for multiple infections simultaneously and incorporated test, treatment, and other direct and indirect costs, as well as the effect of delays in seeking care and test turnaround times. We used the Markov models to numerically estimate disability-adjusted life years (DALYs), pre-penalty costs, and likelihood of antibiotics overuse per patient for fifteen different strategies in two example settings in Thailand, one with a higher probability of bacterial infections (Northern Thailand, Scenario A) and one with a higher probability of viral infections (Bangkok, Scenario B). We found that empirical antibiotic treatment to all patients always incurs the lowest pre-penalty cost (Scenario A: $47.5/patient, $100.6/patient, $149.5/patient for patients seeking care on day one, day four, and day ten respectively; Scenario B: $94.1/patient, $108.7/patient, $122.1/patient on day one, day four, and day ten respectively), and the lowest DALYs, (Scenario A: 0.2 DALYs/patient, 0.9 DALYs/patient, 1.7 DALYs/patient on day one, day four, and day ten, respectively; Scenario B: 0.5 DALYs/patient, 0.7 DALYs/patient, 0.9 DALYs/patient on day one, day four, and day ten, respectively). However, such strategy resulted in the highest proportion of antibiotic overuse per patient (Scenario A: 38.1%, 19.3%, 7.5% on day one, day four, and day ten, respectively; Scenario B: 82.9%, 42.1%, 16.3% on day one, day four, and day ten, respectively). Consequently, empirical antibiotic treatment became suboptimal with antibiotic overuse penalties above $12,800/course, $18,400/course, $23,900/course for patients presenting on day one, day four, and day ten in Scenario A and above $1,100/course, $1,500/course, $1,600/course for patients presenting on day one, day four, and day ten in Scenario B. CONCLUSIONS: Empirical antibiotic treatment to all patients provided the best outcomes if antibiotic overuse was not the primary concern or if presenting with viral disease (such as dengue) was unlikely. Empirical antibiotic treatment to severe patients only was in most cases not beneficial. Otherwise, strategies involving diagnostic tests became optimal. In particular, our results indicated that single test strategies (bacterial RDT or viral PCR) were optimal in regions with a greater probability of presenting with viral infection. PCR-led strategies (e.g., parallel bacterial PCR, or multiplex PCR) are robust under parameter uncertainty (e.g., with uncertain disease occurrence probabilities).",2020-99-39484,31914143,PLoS One,Anthony Zhenhuan Zhang,2020,15 / 1,e0227409,No,31914143,"Anthony Zhenhuan Zhang; Diana Negoescu; Claudia Munoz-Zanzi; When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use, PLoS One , 2020; 15(1):1932-6203; e0227409",DALY,Thailand,Not Stated,"Diagnostic, Pharmaceutical",dengue polymerase chain reaction test vs. None,Northern Thailand (Bacterial disease is predominant),40 Years,40 Years,Not Stated,Full,,Not Stated,Not Stated,-56.26,United States,2018,-57.98
32090,When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use,"BACKGROUND: Febrile illness caused by viral and bacterial diseases (e.g., dengue and leptospirosis) often have similar symptoms and are difficult to differentiate without diagnostic tests. If not treated appropriately, patients may experience serious complications. The question of what diagnostic tests to make available to providers in order to inform antibiotic therapy remains an open problem for health services facing limited resources. METHODS AND FINDINGS: We formulated the problem of minimizing the weighted average of antibiotic underuse and overuse to inform the optimal diagnostic test and antibiotic treatment options for given occurrence probabilities of several bacterial and viral infections. We modeled the weight of antibiotic overuse as a monetary penalty per unnecessarily administered course, which we varied in both the base case and sensitivity analysis. Detailed Markov cohort models of febrile illness progression were used to estimate the weight of antibiotic underuse. The model accounted for multiple infections simultaneously and incorporated test, treatment, and other direct and indirect costs, as well as the effect of delays in seeking care and test turnaround times. We used the Markov models to numerically estimate disability-adjusted life years (DALYs), pre-penalty costs, and likelihood of antibiotics overuse per patient for fifteen different strategies in two example settings in Thailand, one with a higher probability of bacterial infections (Northern Thailand, Scenario A) and one with a higher probability of viral infections (Bangkok, Scenario B). We found that empirical antibiotic treatment to all patients always incurs the lowest pre-penalty cost (Scenario A: $47.5/patient, $100.6/patient, $149.5/patient for patients seeking care on day one, day four, and day ten respectively; Scenario B: $94.1/patient, $108.7/patient, $122.1/patient on day one, day four, and day ten respectively), and the lowest DALYs, (Scenario A: 0.2 DALYs/patient, 0.9 DALYs/patient, 1.7 DALYs/patient on day one, day four, and day ten, respectively; Scenario B: 0.5 DALYs/patient, 0.7 DALYs/patient, 0.9 DALYs/patient on day one, day four, and day ten, respectively). However, such strategy resulted in the highest proportion of antibiotic overuse per patient (Scenario A: 38.1%, 19.3%, 7.5% on day one, day four, and day ten, respectively; Scenario B: 82.9%, 42.1%, 16.3% on day one, day four, and day ten, respectively). Consequently, empirical antibiotic treatment became suboptimal with antibiotic overuse penalties above $12,800/course, $18,400/course, $23,900/course for patients presenting on day one, day four, and day ten in Scenario A and above $1,100/course, $1,500/course, $1,600/course for patients presenting on day one, day four, and day ten in Scenario B. CONCLUSIONS: Empirical antibiotic treatment to all patients provided the best outcomes if antibiotic overuse was not the primary concern or if presenting with viral disease (such as dengue) was unlikely. Empirical antibiotic treatment to severe patients only was in most cases not beneficial. Otherwise, strategies involving diagnostic tests became optimal. In particular, our results indicated that single test strategies (bacterial RDT or viral PCR) were optimal in regions with a greater probability of presenting with viral infection. PCR-led strategies (e.g., parallel bacterial PCR, or multiplex PCR) are robust under parameter uncertainty (e.g., with uncertain disease occurrence probabilities).",2020-99-39484,31914143,PLoS One,Anthony Zhenhuan Zhang,2020,15 / 1,e0227409,No,31914143,"Anthony Zhenhuan Zhang; Diana Negoescu; Claudia Munoz-Zanzi; When and what to test for: A cost-effectiveness analysis of febrile illness test-and-treat strategies in the era of responsible antibiotic use, PLoS One , 2020; 15(1):1932-6203; e0227409",DALY,Thailand,Not Stated,"Diagnostic, Pharmaceutical",lepto rapid diagnostic test vs. None,Northern Thailand (Bacterial disease is predominant),40 Years,40 Years,Not Stated,Full,,Not Stated,Not Stated,-57.33,United States,2018,-59.09
