index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
19380,"The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study","BACKGROUND: The present study aims to evaluate the cost-effectiveness of the newly introduced varicella and herpes zoster (HZ) vaccination programmes in Italy. The appropriateness of the introduction of the varicella vaccine is highly debated because of concerns about the consequences on HZ epidemiology and the expected increase in the number of severe cases in case of suboptimal coverage levels. METHODS: We performed a cost-utility analysis based on a stochastic individual-based model that considers realistic demographic processes and two different underlying mechanisms of exogenous boosting (temporary and progressive immunity). Routine varicella vaccination is given with a two-dose schedule (15 months, 5-6 years). The HZ vaccine is offered to the elderly (65 years), either alone or in combination with an initial catch-up campaign (66-75 years). The main outcome measures are averted cases and deaths, costs per quality-adjusted life years gained, incremental cost-effectiveness ratios, and net monetary benefits associated with the different vaccination policies. RESULTS: Demographic processes have contributed to shaping varicella and HZ epidemiology over the years, decreasing varicella circulation and increasing the incidence of HZ. The recent introduction of varicella vaccination in Italy is expected to produce an enduring reduction in varicella incidence and, indirectly, a further increase of HZ incidence in the first decades, followed by a significant reduction in the long term. However, the concurrent introduction of routine HZ vaccination at 65 years of age is expected to mitigate this increase and, in the longer run, to reduce HZ burden to its minimum. From an economic perspective, all the considered policies are cost-effective, with the exception of varicella vaccination alone when considering a time horizon of 50 years. These results are robust to parameter uncertainties, to the two different hypotheses on the mechanism driving exogenous boosting, and to different demographic projection scenarios. CONCLUSIONS: The recent introduction of a combined varicella and HZ vaccination programme in Italy will produce significant reductions in the burden of both diseases and is found to be a cost-effective policy. This programme will counterbalance the increasing trend of zoster incidence purely due to demographic processes.",2018-01-26750,30012132,BMC Med,Alessia Melegaro,2018,16 / 1,117,No,30012132,"Alessia Melegaro; Valentina Marziano; Emanuele Del Fava; Piero Poletti; Marcello Tirani; Caterina Rizzo; Stefano Merler; The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study, BMC Med, 2018 Jan 30; 16(1):1741-7015; 117",QALY,Italy,Not Stated,Immunization,Temporary Immunity: routine varicella and HZ vaccinations vs. Routine varicella vaccination,Herpes vaccine,Not Stated,19 Years,"Female, Male",Full,"50 Years, 25 and 85 years",3.00,3.00,8846.15,Euro,2015,10719.5
19381,"The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study","BACKGROUND: The present study aims to evaluate the cost-effectiveness of the newly introduced varicella and herpes zoster (HZ) vaccination programmes in Italy. The appropriateness of the introduction of the varicella vaccine is highly debated because of concerns about the consequences on HZ epidemiology and the expected increase in the number of severe cases in case of suboptimal coverage levels. METHODS: We performed a cost-utility analysis based on a stochastic individual-based model that considers realistic demographic processes and two different underlying mechanisms of exogenous boosting (temporary and progressive immunity). Routine varicella vaccination is given with a two-dose schedule (15 months, 5-6 years). The HZ vaccine is offered to the elderly (65 years), either alone or in combination with an initial catch-up campaign (66-75 years). The main outcome measures are averted cases and deaths, costs per quality-adjusted life years gained, incremental cost-effectiveness ratios, and net monetary benefits associated with the different vaccination policies. RESULTS: Demographic processes have contributed to shaping varicella and HZ epidemiology over the years, decreasing varicella circulation and increasing the incidence of HZ. The recent introduction of varicella vaccination in Italy is expected to produce an enduring reduction in varicella incidence and, indirectly, a further increase of HZ incidence in the first decades, followed by a significant reduction in the long term. However, the concurrent introduction of routine HZ vaccination at 65 years of age is expected to mitigate this increase and, in the longer run, to reduce HZ burden to its minimum. From an economic perspective, all the considered policies are cost-effective, with the exception of varicella vaccination alone when considering a time horizon of 50 years. These results are robust to parameter uncertainties, to the two different hypotheses on the mechanism driving exogenous boosting, and to different demographic projection scenarios. CONCLUSIONS: The recent introduction of a combined varicella and HZ vaccination programme in Italy will produce significant reductions in the burden of both diseases and is found to be a cost-effective policy. This programme will counterbalance the increasing trend of zoster incidence purely due to demographic processes.",2018-01-26750,30012132,BMC Med,Alessia Melegaro,2018,16 / 1,117,No,30012132,"Alessia Melegaro; Valentina Marziano; Emanuele Del Fava; Piero Poletti; Marcello Tirani; Caterina Rizzo; Stefano Merler; The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study, BMC Med, 2018 Jan 30; 16(1):1741-7015; 117",QALY,Italy,Not Stated,Immunization,Temporary Immunity: routine HZ vaccination vs. Routine varicella and HZ vaccinations,Herpes vaccine,Not Stated,19 Years,"Female, Male",Full,"50 Years, 25 and 85 years",3.00,3.00,-2235.29,Euro,2015,-2708.66
19382,"The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study","BACKGROUND: The present study aims to evaluate the cost-effectiveness of the newly introduced varicella and herpes zoster (HZ) vaccination programmes in Italy. The appropriateness of the introduction of the varicella vaccine is highly debated because of concerns about the consequences on HZ epidemiology and the expected increase in the number of severe cases in case of suboptimal coverage levels. METHODS: We performed a cost-utility analysis based on a stochastic individual-based model that considers realistic demographic processes and two different underlying mechanisms of exogenous boosting (temporary and progressive immunity). Routine varicella vaccination is given with a two-dose schedule (15 months, 5-6 years). The HZ vaccine is offered to the elderly (65 years), either alone or in combination with an initial catch-up campaign (66-75 years). The main outcome measures are averted cases and deaths, costs per quality-adjusted life years gained, incremental cost-effectiveness ratios, and net monetary benefits associated with the different vaccination policies. RESULTS: Demographic processes have contributed to shaping varicella and HZ epidemiology over the years, decreasing varicella circulation and increasing the incidence of HZ. The recent introduction of varicella vaccination in Italy is expected to produce an enduring reduction in varicella incidence and, indirectly, a further increase of HZ incidence in the first decades, followed by a significant reduction in the long term. However, the concurrent introduction of routine HZ vaccination at 65 years of age is expected to mitigate this increase and, in the longer run, to reduce HZ burden to its minimum. From an economic perspective, all the considered policies are cost-effective, with the exception of varicella vaccination alone when considering a time horizon of 50 years. These results are robust to parameter uncertainties, to the two different hypotheses on the mechanism driving exogenous boosting, and to different demographic projection scenarios. CONCLUSIONS: The recent introduction of a combined varicella and HZ vaccination programme in Italy will produce significant reductions in the burden of both diseases and is found to be a cost-effective policy. This programme will counterbalance the increasing trend of zoster incidence purely due to demographic processes.",2018-01-26750,30012132,BMC Med,Alessia Melegaro,2018,16 / 1,117,No,30012132,"Alessia Melegaro; Valentina Marziano; Emanuele Del Fava; Piero Poletti; Marcello Tirani; Caterina Rizzo; Stefano Merler; The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study, BMC Med, 2018 Jan 30; 16(1):1741-7015; 117",QALY,Italy,Not Stated,Immunization,Temporary Immunity: routine varicella + HZ vaccinations with HZ catch-up campaign vs. Routine varicella vaccination,Herpes vaccine,Not Stated,19 Years,"Female, Male",Full,"50 Years, 25 and 85 years",3.00,3.00,8722,Euro,2015,10569.06
19383,"The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study","BACKGROUND: The present study aims to evaluate the cost-effectiveness of the newly introduced varicella and herpes zoster (HZ) vaccination programmes in Italy. The appropriateness of the introduction of the varicella vaccine is highly debated because of concerns about the consequences on HZ epidemiology and the expected increase in the number of severe cases in case of suboptimal coverage levels. METHODS: We performed a cost-utility analysis based on a stochastic individual-based model that considers realistic demographic processes and two different underlying mechanisms of exogenous boosting (temporary and progressive immunity). Routine varicella vaccination is given with a two-dose schedule (15 months, 5-6 years). The HZ vaccine is offered to the elderly (65 years), either alone or in combination with an initial catch-up campaign (66-75 years). The main outcome measures are averted cases and deaths, costs per quality-adjusted life years gained, incremental cost-effectiveness ratios, and net monetary benefits associated with the different vaccination policies. RESULTS: Demographic processes have contributed to shaping varicella and HZ epidemiology over the years, decreasing varicella circulation and increasing the incidence of HZ. The recent introduction of varicella vaccination in Italy is expected to produce an enduring reduction in varicella incidence and, indirectly, a further increase of HZ incidence in the first decades, followed by a significant reduction in the long term. However, the concurrent introduction of routine HZ vaccination at 65 years of age is expected to mitigate this increase and, in the longer run, to reduce HZ burden to its minimum. From an economic perspective, all the considered policies are cost-effective, with the exception of varicella vaccination alone when considering a time horizon of 50 years. These results are robust to parameter uncertainties, to the two different hypotheses on the mechanism driving exogenous boosting, and to different demographic projection scenarios. CONCLUSIONS: The recent introduction of a combined varicella and HZ vaccination programme in Italy will produce significant reductions in the burden of both diseases and is found to be a cost-effective policy. This programme will counterbalance the increasing trend of zoster incidence purely due to demographic processes.",2018-01-26750,30012132,BMC Med,Alessia Melegaro,2018,16 / 1,117,No,30012132,"Alessia Melegaro; Valentina Marziano; Emanuele Del Fava; Piero Poletti; Marcello Tirani; Caterina Rizzo; Stefano Merler; The impact of demographic changes, exogenous boosting and new vaccination policies on varicella and herpes zoster in Italy: a modelling and cost-effectiveness study, BMC Med, 2018 Jan 30; 16(1):1741-7015; 117",QALY,Italy,Not Stated,Immunization,Temporary Immunity: routine HZ vaccination with HZ catch-up campaign vs. Routine varicella and HZ vaccinations with HZ catch-up campaign,Herpes vaccine,Not Stated,19 Years,"Female, Male",Full,"50 Years, 25 and 85 years",3.00,3.00,-2294.12,Euro,2015,-2779.94
19384,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,QuantiFERON-TB Gold In-Tube vs. None,Bacillus Calmette-Guerin (BCG) vaccinated kidney transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,9990,United States,2016,10772.69
19385,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,T-SPOT TB Test vs. QuantiFERON-TB Gold In-Tube,Bacillus Calmette-Guerin (BCG) vaccinated kidney transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,-14750,United States,2016,-15905.63
19386,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,Tuberculin skin test vs. QuantiFERON-TB Gold In-Tube,Bacillus Calmette-Guerin (BCG) vaccinated kidney transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,-31600,United States,2016,-34075.79
19387,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,QuantiFERON-TB Gold In-Tube vs. None,Bacillus Calmette-Guerin (BCG) vaccinated liver transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,8583,United States,2016,9255.46
19388,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,TSPOT TB Test vs. QuantiFERON-TB Gold In-Tube,Bacillus Calmette-Guerin (BCG) vaccinated liver transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,-2333.33,United States,2016,-2516.14
19389,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,Tuberculin skin test vs. QuantiFERON-TB Gold In-Tube,Bacillus Calmette-Guerin (BCG) vaccinated liver transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,-26619.7,United States,2016,-28705.29
19390,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,TSPOT vs. None,Bacillus Calmette-Guerin (BCG) vaccinated lung transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,8621,United States,2016,9296.44
19391,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,QuantiFERON-TB Gold In-Tub vs. None,Bacillus Calmette-Guerin (BCG) vaccinated lung transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,8580,United States,2016,9252.22
19392,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,Tuberculin skin test vs. QuantiFERON-TB Gold In-Tube,Bacillus Calmette-Guerin (BCG) vaccinated lung transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,-29984.1,United States,2016,-32333.29
19393,Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective,"OBJECTIVES: Tuberculosis (TB) is a serious infectious disease with high mortality for solid-organ transplantation. Preventive therapy of latent tuberculosis infection (LTBI) has been considered to reduce TB risk and improve outcomes of transplantation. The aim of this study was to evaluate the cost-effectiveness of the interferon-gamma release assays (IGRAs); QuantiFERON((R))-TB Gold in-Tube (QFT) and T-SPOT((R)).TB (TSPOT)), for kidney, liver and lung transplant recipients in low TB incidence countries. METHODS: Decision trees and Markov models were developed for four strategies; QFT, TSPOT, the tuberculin skin test (TST) and no screening. Targeted populations were hypothetical cohorts of kidney, liver and lung transplant recipients aged 40 years using a societal perspective on a lifetime horizon. Per-person costs, effectiveness and incremental cost effectiveness ratios were calculated and compared. RESULTS: QFT was the most cost-effective (Kidney; US$ 5679, 3.026 QALYs, Liver; US$ 5914, 2.365 QALYs, Lung; US$ 6092, 3.761 QALYs). No screening was the least effective. Cost-effectiveness was not sensitive to BCG vaccination rate, and the costs of screening tests and treatment. CONCLUSIONS: TB screening using IGRA with individualized TB risk assessment and follow-up monitoring of drug toxicity during LTBI treatment is recommended for solid organ transplantation, on the basis of the benefits and cost-effectiveness.",2018-01-26753,30009853,J Infect,A Kowada,2018,/,,No,30009853,"A Kowada; Interferon-gamma release assay for tuberculosis screening of solid-organ transplant recipients is cost-effective, J Infect, 2018 Sep 1; ():1532-2742",QALY,Japan,Not Stated,Immunization,Tuberculin skin test vs. None,Non-BCG vaccinated kidney transplant recipients,Not Stated,40 Years,"Female, Male",Full,Lifetime,3.00,3.00,10293,United States,2016,11099.43
