index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
33982,Cost-effectiveness of total state coverage for hepatitis C medications.,"OBJECTIVES: Most Medicaid beneficiaries with hepatitis C virus (HCV) are not treated with direct-acting agents because of budget constraints, but they experience costly complications after becoming Medicare eligible. Maryland's ""total coverage"" proposal could receive a credit from Medicare to offset Medicaid investments in treatments that could lead to Medicare savings. This study analyzes the cost-effectiveness and budget impact of total coverage for HCV treatments sponsored by state Medicare and Medicaid. STUDY DESIGN: A Markov model simulated patients going through the care continuum of HCV. The model simulated 3 pathways: standard coverage with a 50% probability of screening for HCV and 20% probability of treatment; risk-stratified total coverage with assumed 80% probability of screening and 60% treatment rate; and total coverage with assumed 80% probability of screening and 100% treatment rate. METHODS: The model calculated US$ and quality-adjusted life-years (QALYs) to produce an incremental cost-effectiveness ratio evaluated at a willingness-to-pay threshold of $100,000/QALY. The budget impact for the state of Maryland was calculated in terms of per member per year. RESULTS: Total coverage and risk-stratified coverage saved $158 per patient and $178 per patient, respectively, compared with standard care at an increased effectiveness of 0.05 and 0.02 QALYs over 25 years. Total coverage and risk-stratified total coverage would save $1.0 billion and $1.1 billion, respectively, after 25 years. CONCLUSIONS: Medicare-Medicaid partnerships to pay for all HCV treatments today represent good value and a low budget impact. States with trouble covering HCV treatments should consider using this model to plan coverage decisions.",2021-01-41713,34002969,Am J Manag Care,William Padula,2021,27 / 5,e171-e177,No,34002969,"William Padula; Jonathan Levin; Joy Lee; Gerard Anderson; Cost-effectiveness of total state coverage for hepatitis C medications., Am J Manag Care, 2021 May 1; 27(5):; e171-e177",QALY,United States of America,Viral hepatitis,Other,total coverage of direct-acting antivirals vs. standard coverage of direct-acting antivirals,Not Stated,Not Stated,18 Years,"Male, Female",Full,"25 Years, Not Stated / None",3.00,3.00,-3156.4,United States,2018,-3406.08
33983,Cost-effectiveness of total state coverage for hepatitis C medications.,"OBJECTIVES: Most Medicaid beneficiaries with hepatitis C virus (HCV) are not treated with direct-acting agents because of budget constraints, but they experience costly complications after becoming Medicare eligible. Maryland's ""total coverage"" proposal could receive a credit from Medicare to offset Medicaid investments in treatments that could lead to Medicare savings. This study analyzes the cost-effectiveness and budget impact of total coverage for HCV treatments sponsored by state Medicare and Medicaid. STUDY DESIGN: A Markov model simulated patients going through the care continuum of HCV. The model simulated 3 pathways: standard coverage with a 50% probability of screening for HCV and 20% probability of treatment; risk-stratified total coverage with assumed 80% probability of screening and 60% treatment rate; and total coverage with assumed 80% probability of screening and 100% treatment rate. METHODS: The model calculated US$ and quality-adjusted life-years (QALYs) to produce an incremental cost-effectiveness ratio evaluated at a willingness-to-pay threshold of $100,000/QALY. The budget impact for the state of Maryland was calculated in terms of per member per year. RESULTS: Total coverage and risk-stratified coverage saved $158 per patient and $178 per patient, respectively, compared with standard care at an increased effectiveness of 0.05 and 0.02 QALYs over 25 years. Total coverage and risk-stratified total coverage would save $1.0 billion and $1.1 billion, respectively, after 25 years. CONCLUSIONS: Medicare-Medicaid partnerships to pay for all HCV treatments today represent good value and a low budget impact. States with trouble covering HCV treatments should consider using this model to plan coverage decisions.",2021-01-41713,34002969,Am J Manag Care,William Padula,2021,27 / 5,e171-e177,No,34002969,"William Padula; Jonathan Levin; Joy Lee; Gerard Anderson; Cost-effectiveness of total state coverage for hepatitis C medications., Am J Manag Care, 2021 May 1; 27(5):; e171-e177",QALY,United States of America,Viral hepatitis,Other,total coverage risk stratified hepatitis c virus fibrosis 2+ vs. standard coverage of direct-acting antivirals,Not Stated,Not Stated,18 Years,"Male, Female",Full,"25 Years, Not Stated / None",3.00,3.00,-8903.5,United States,2018,-9607.78
33984,Clinical and economic impact of an alert system in primary care for the detection of patients with chronic hepatitis C.,"INTRODUCTION: Prevalence of chronic hepatitis C (CHC) is higher in patients born between 1955-1975. The aim was to perform an economic evaluation of an age-based electronic health record (EHR) alert in primary care to detect patients with undiagnosed CHC and its treatment in comparison with non-use of the alert system, in Valencian Community, Spain. MATERIALS AND METHODS: Decision trees and Markov model were used to evaluate the diagnosis and progression of the disease, respectively. CHC was diagnosed by serology and viral load in seropositive subjects. Epidemiological data and diagnostic costs were extracted from public sources of the Valencian Community. Probabilities, utilities and costs of model states were obtained from the literature. The impact on mortality and hepatic complications avoided by the implementation of the alert were estimated, and efficiency was measured as an incremental cost-utility ratio (ICUR) based on quality-adjusted life years (QALYs) and the costs of both alternatives. RESULTS: The EHR alert detected 269,548 patients, of whom 1,331 had CHC (vs. 23 patients with non-alert). Over the patients' lifetime, the alert would prevent 93% of decompensated cirrhosis cases, 87% of hepatocellular carcinomas, 90% of liver transplants, and 89% of liver related deaths compared to non-use of the alert system. In addition, it would obtain an additional 3.3 QALY per patient, with an incremental cost of €10,880 and an ICUR of €3,321. CONCLUSIONS: The implementation of an age-based EHR alert in primary care to detect patients with CHC reduces hepatic complications and mortality and is an efficient strategy.",2021-01-41711,34928962,PLoS One,Antonio García-Herola,2021,16 / 12,e0260608,No,34928962,"Antonio García-Herola; Raquel Dominguez-Hernandez; Casado, Miguel Ángel; Clinical and economic impact of an alert system in primary care for the detection of patients with chronic hepatitis C., PLoS One, 2021; 16(12):; e0260608",QALY,Spain,Viral hepatitis,Screening,age-based electronic health record alert vs. no electronic health record alert,born between 1955–1975,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,3321,Euro,2018,4234.84
33985,The cost-effectiveness of adding tomosynthesis to mammography-based breast cancer screening: an economic analysis.,"BACKGROUND: Observational studies show that digital breast tomosynthesis (DBT) combined with digital mammography (DM) can reduce recall rates and increases rates of breast cancer detection. The objective of this study was to examine the cost-effectiveness of DBT plus DM versus DM alone in British Columbia and to identify parameters that can improve the efficiency of breast cancer screening programs. METHODS: We conducted an economic analysis based on data from a cohort of screening participants in the BC Cancer Breast Screening Program. The decision model simulated lifetime costs and outcomes for participants in breast cancer screening who were aged 40-74 years between 2012 and 2017. We analyzed rates of health care resource utilization, health state costs and estimated incremental cost-effectiveness ratios (ICERs), to measure incremental cost differences per quality-adjusted life years (QALYs) gained from the addition of DBT to DM-based screening, from the government payer's perspective. RESULTS: The model simulated economic outcomes for 112 249 screening participants. We found that the ICER was highly sensitive to recall rate reductions and insensitive to parameters related to cancer detection. If DBT plus DM can reduce absolute recall rates by more than 2.1%, the base-case scenario had an ICER of $17 149 per QALY. At a willingness-to-pay threshold of $100 000 per QALY, more than 95% of the probabilistic simulations favoured the adoption of DBT plus DM versus DM alone. The ICER depended heavily on the ability of DBT plus DM to reduce recall rates. INTERPRETATION: The addition of DBT to DM would be considered cost-effective owing to the low positive predictive value of screening with DM alone. Reductions in false-positive recall rates should be monitored closely.",2021-01-41710,33888549,CMAJ Open,Sonya Cressman,2021,9 / 2,E443-E450,No,33888549,"Sonya Cressman; Colin Mar; Janette Sam; Lisa Kan; Caroline Lohrisch; John Spinelli; The cost-effectiveness of adding tomosynthesis to mammography-based breast cancer screening: an economic analysis., CMAJ Open, 2021 Apr-Jun; 9(2):; E443-E450",QALY,Canada,"Malignant neoplasms, breast and female genital organs","Medical Procedure, Screening",digital breast tomosynthesis + digital mammography vs. digital mammography,Not Stated,74 Years,40 Years,Female,Full,"40 Years, Not Stated / None",3.00,3.00,17149,Canada,2019,13697.52
33986,Cost-effectiveness analyses of augmented cognitive behavioral therapy for pharmacotherapy-resistant depression at secondary mental health care settings.,"AIM: Pharmacotherapy is the primary treatment strategy in major depression. However, two-thirds of patients remain depressed after the initial antidepressant treatment. Augmented cognitive behavioral therapy (CBT) for pharmacotherapy-resistant depression in primary mental health care settings proved effective and cost-effective. Although we reported the clinical effectiveness of augmented CBT in secondary mental health care, its cost-effectiveness has not been evaluated. Therefore, we aimed to compare the cost-effectiveness of augmented CBT adjunctive to treatment as usual (TAU) and TAU alone for pharmacotherapy-resistant depression at secondary mental health care settings. METHODS: We performed a cost-effectiveness analysis at 64 weeks, alongside a randomized controlled trial involving 80 patients who sought depression treatment at a university hospital and psychiatric hospital (one each). The cost-effectiveness was assessed by the incremental cost-effectiveness ratio (ICER) that compared the difference in costs and quality-adjusted life years, and other clinical scales, between the groups. RESULTS: The ICERs were JPY -15 278 322 and 2 026 865 for pharmacotherapy-resistant depression for all samples and those with moderate/severe symptoms at baseline, respectively. The acceptability curve demonstrates a 0.221 and 0.701 probability of the augmented CBT being cost-effective for all samples and moderate/severe depression, respectively, at the threshold of JPY 4.57 million (GBP 30 000). The sensitivity analysis supported the robustness of our results restricting for moderate/severe depression. CONCLUSION: Augmented CBT for pharmacotherapy-resistant depression is not cost-effective for all samples including mild depression. In contrast, it appeared to be cost-effective for the patients currently manifesting moderate/severe symptoms under secondary mental health care.",2021-01-41707,34459077,Psychiatry Clin Neurosci,Mitsuhiro Sado,2021,75 / 11,341-350,No,34459077,"Mitsuhiro Sado; Akihiro Koreki; Akira Ninomiya; Chika Kurata; Dai Mitsuda; Yasunori Sato; Toshiaki Kikuchi; Daisuke Fujisawa; Yutaka Ono; Masaru Mimura; Atsuo Nakagawa; Cost-effectiveness analyses of augmented cognitive behavioral therapy for pharmacotherapy-resistant depression at secondary mental health care settings., Psychiatry Clin Neurosci, 2021 Nov; 75(11):; 341-350",QALY,Japan,Mood [affective] disorders,Health Education or Behavior,augmented cognitive behavioral therapy vs. treatment as usual,"sought depression treatment at a university hospital and psychiatric hospital (one each), all patients, had DSM-IV major depressive disorder, had single or recurrent episodes, no psychotic features identified by the DSM-IV-TR Axis I Disorders-Patient Edition",65 Years,20 Years,"Male, Female",Full,"16 Months, Not Stated / None",Not Stated,Not Stated,-15278322,Japan,2014,-165835.81
33987,Cost-effectiveness analyses of augmented cognitive behavioral therapy for pharmacotherapy-resistant depression at secondary mental health care settings.,"AIM: Pharmacotherapy is the primary treatment strategy in major depression. However, two-thirds of patients remain depressed after the initial antidepressant treatment. Augmented cognitive behavioral therapy (CBT) for pharmacotherapy-resistant depression in primary mental health care settings proved effective and cost-effective. Although we reported the clinical effectiveness of augmented CBT in secondary mental health care, its cost-effectiveness has not been evaluated. Therefore, we aimed to compare the cost-effectiveness of augmented CBT adjunctive to treatment as usual (TAU) and TAU alone for pharmacotherapy-resistant depression at secondary mental health care settings. METHODS: We performed a cost-effectiveness analysis at 64 weeks, alongside a randomized controlled trial involving 80 patients who sought depression treatment at a university hospital and psychiatric hospital (one each). The cost-effectiveness was assessed by the incremental cost-effectiveness ratio (ICER) that compared the difference in costs and quality-adjusted life years, and other clinical scales, between the groups. RESULTS: The ICERs were JPY -15 278 322 and 2 026 865 for pharmacotherapy-resistant depression for all samples and those with moderate/severe symptoms at baseline, respectively. The acceptability curve demonstrates a 0.221 and 0.701 probability of the augmented CBT being cost-effective for all samples and moderate/severe depression, respectively, at the threshold of JPY 4.57 million (GBP 30 000). The sensitivity analysis supported the robustness of our results restricting for moderate/severe depression. CONCLUSION: Augmented CBT for pharmacotherapy-resistant depression is not cost-effective for all samples including mild depression. In contrast, it appeared to be cost-effective for the patients currently manifesting moderate/severe symptoms under secondary mental health care.",2021-01-41707,34459077,Psychiatry Clin Neurosci,Mitsuhiro Sado,2021,75 / 11,341-350,No,34459077,"Mitsuhiro Sado; Akihiro Koreki; Akira Ninomiya; Chika Kurata; Dai Mitsuda; Yasunori Sato; Toshiaki Kikuchi; Daisuke Fujisawa; Yutaka Ono; Masaru Mimura; Atsuo Nakagawa; Cost-effectiveness analyses of augmented cognitive behavioral therapy for pharmacotherapy-resistant depression at secondary mental health care settings., Psychiatry Clin Neurosci, 2021 Nov; 75(11):; 341-350",QALY,Japan,Mood [affective] disorders,Health Education or Behavior,augmented cognitive behavioral therapy vs. treatment as usual,"patients who sought depression treatment at a university hospital and psychiatric hospital (one each), all patients, had DSM-IV major depressive disorder, had single or recurrent episodes, no psychotic features identified by the DSM-IV-TR Axis I Disorders-Patient Edition, moderate/severe patients",65 Years,20 Years,"Male, Female",Full,"16 Months, Not Stated / None",Not Stated,Not Stated,2026865,Japan,2014,22000.24
33988,Cost-Utility of Catheter Ablation for Atrial Fibrillation in Patients with Heart Failure: An Economic Evaluation.,"Background Recent trials comparing catheter ablation to medical therapy in patients with heart failure (HF) with symptomatic atrial fibrillation despite first-line management have demonstrated a reduction in adverse outcomes. We performed an economic evaluation to estimate the cost-utility of catheter ablation as second line therapy in patients with HF with reduced ejection fraction. Methods and Results A Markov model with health states of alive, dead, and alive with amiodarone toxicity was constructed, using the perspective of the Canadian healthcare payer. Patients in the alive states were at risk of HF and non-HF hospitalizations. Parameters were obtained from randomized trials and Alberta health system data for costs and outcomes. A lifetime time horizon was adopted, with discounting at 3.0% annually. Probabilistic and 1-way sensitivity analyses were performed. Costs are reported in 2018 Canadian dollars. A patient treated with catheter ablation experienced lifetime costs of $64 960 and 5.63 quality-adjusted life-years (QALY), compared with $49 865 and 5.18 QALYs for medical treatment. The incremental cost-effectiveness ratio was $35 360/QALY (95% CI, $21 518-77 419), with a 90% chance of being cost-effective at a willingness-to-pay threshold of $50 000/QALY. A minimum mortality reduction of 28%, or a minimum duration of benefit of >1 to 2 years was required for catheter ablation to be attractive at this threshold. Conclusions Catheter ablation is likely to be cost-effective as a second line intervention for patients with HF with symptomatic atrial fibrillation, with incremental cost-effectiveness ratio $35 360/QALY, as long as over half of the relative mortality benefit observed in extant trials is borne out in future studies.",2021-01-41706,34238020,J Am Heart Assoc,Darren Lau,2021,10 / 14,e019599,No,34238020,"Darren Lau; Roopinder Sandhu; Jason Andrade; Justin Ezekowitz; Helen So; Scott Klarenbach; Cost-Utility of Catheter Ablation for Atrial Fibrillation in Patients with Heart Failure: An Economic Evaluation., J Am Heart Assoc, 2021 Jul 20; 10(14):; e019599",QALY,Canada,"Other forms of heart disease, Other forms of heart disease",Medical Procedure,catheter ablation vs. medical therapy,heart failure with reduced ejection fraction,65 Years,65 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,35360,Canada,2018,29449.6
33989,Cost-Utility of Acromegaly Pharmacological Treatments in a French Context.,"OBJECTIVE: Efficacy of pharmacological treatments for acromegaly has been assessed in many clinical or real-world studies but no study was interested in economics evaluation of these treatments in France. Therefore, the objective of this study was to estimate the cost-utility of second-line pharmacological treatments in acromegaly patients. METHODS: A Markov model was developed to follow a cohort of 1,000 patients for a lifetime horizon. First-generation somatostatin analogues (FGSA), pegvisomant, pasireotide and pegvisomant combined with FGSA (off label) were compared. Efficacy was defined as the normalization of insulin-like growth factor-1 (IGF-1) concentration and was obtained from pivotal trials and adjusted by a network meta-analysis. Costs data were obtained from French databases and literature. Utilities from the literature were used to estimate quality-adjusted life year (QALY). RESULTS: The incremental cost-utility ratios (ICUR) of treatments compared to FGSA were estimated to be 562,463 € per QALY gained for pasireotide, 171,332 € per QALY gained for pegvisomant, and 186,242 € per QALY gained for pegvisomant + FGSA. Pasireotide seems to be the least cost-efficient treatment. Sensitivity analyses showed the robustness of the results. CONCLUSION: FGSA, pegvisomant and pegvisomant + FGSA were on the cost-effective frontier, therefore, depending on the willingness-to-pay for an additional QALY, they are the most cost-effective treatments. This medico-economic analysis highlighted the consistency of the efficiency results with the efficacy results assessed in the pivotal trials. However, most recent treatment guidelines recommend an individualized treatment strategy based on the patient and disease profile.",2021-01-41705,34690933,Front Endocrinol (Lausanne),Thierry Brue,2021,12 /,745843,No,34690933,"Thierry Brue; Philippe Chanson; Patrice Rodien; Brigitte Delemer; Delphine Drui; Lucile Marie; Juban, Laurène; Lara Salvi; Robin Henocque; Raverot, Gérald; Cost-Utility of Acromegaly Pharmacological Treatments in a French Context., Front Endocrinol (Lausanne), 2021; 12():; 745843",QALY,French Republic,Disorders of other endocrine glands,Pharmaceutical,pasireotide vs. first-generation somatostatin analogs,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",2.50,2.50,562463,Euro,2019,667767.88
33990,Cost-Utility of Acromegaly Pharmacological Treatments in a French Context.,"OBJECTIVE: Efficacy of pharmacological treatments for acromegaly has been assessed in many clinical or real-world studies but no study was interested in economics evaluation of these treatments in France. Therefore, the objective of this study was to estimate the cost-utility of second-line pharmacological treatments in acromegaly patients. METHODS: A Markov model was developed to follow a cohort of 1,000 patients for a lifetime horizon. First-generation somatostatin analogues (FGSA), pegvisomant, pasireotide and pegvisomant combined with FGSA (off label) were compared. Efficacy was defined as the normalization of insulin-like growth factor-1 (IGF-1) concentration and was obtained from pivotal trials and adjusted by a network meta-analysis. Costs data were obtained from French databases and literature. Utilities from the literature were used to estimate quality-adjusted life year (QALY). RESULTS: The incremental cost-utility ratios (ICUR) of treatments compared to FGSA were estimated to be 562,463 € per QALY gained for pasireotide, 171,332 € per QALY gained for pegvisomant, and 186,242 € per QALY gained for pegvisomant + FGSA. Pasireotide seems to be the least cost-efficient treatment. Sensitivity analyses showed the robustness of the results. CONCLUSION: FGSA, pegvisomant and pegvisomant + FGSA were on the cost-effective frontier, therefore, depending on the willingness-to-pay for an additional QALY, they are the most cost-effective treatments. This medico-economic analysis highlighted the consistency of the efficiency results with the efficacy results assessed in the pivotal trials. However, most recent treatment guidelines recommend an individualized treatment strategy based on the patient and disease profile.",2021-01-41705,34690933,Front Endocrinol (Lausanne),Thierry Brue,2021,12 /,745843,No,34690933,"Thierry Brue; Philippe Chanson; Patrice Rodien; Brigitte Delemer; Delphine Drui; Lucile Marie; Juban, Laurène; Lara Salvi; Robin Henocque; Raverot, Gérald; Cost-Utility of Acromegaly Pharmacological Treatments in a French Context., Front Endocrinol (Lausanne), 2021; 12():; 745843",QALY,French Republic,Disorders of other endocrine glands,Pharmaceutical,pegvisomant vs. first-generation somatostatin analogs,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",2.50,2.50,171332,Euro,2019,203408.95
33991,Cost-Utility of Acromegaly Pharmacological Treatments in a French Context.,"OBJECTIVE: Efficacy of pharmacological treatments for acromegaly has been assessed in many clinical or real-world studies but no study was interested in economics evaluation of these treatments in France. Therefore, the objective of this study was to estimate the cost-utility of second-line pharmacological treatments in acromegaly patients. METHODS: A Markov model was developed to follow a cohort of 1,000 patients for a lifetime horizon. First-generation somatostatin analogues (FGSA), pegvisomant, pasireotide and pegvisomant combined with FGSA (off label) were compared. Efficacy was defined as the normalization of insulin-like growth factor-1 (IGF-1) concentration and was obtained from pivotal trials and adjusted by a network meta-analysis. Costs data were obtained from French databases and literature. Utilities from the literature were used to estimate quality-adjusted life year (QALY). RESULTS: The incremental cost-utility ratios (ICUR) of treatments compared to FGSA were estimated to be 562,463 € per QALY gained for pasireotide, 171,332 € per QALY gained for pegvisomant, and 186,242 € per QALY gained for pegvisomant + FGSA. Pasireotide seems to be the least cost-efficient treatment. Sensitivity analyses showed the robustness of the results. CONCLUSION: FGSA, pegvisomant and pegvisomant + FGSA were on the cost-effective frontier, therefore, depending on the willingness-to-pay for an additional QALY, they are the most cost-effective treatments. This medico-economic analysis highlighted the consistency of the efficiency results with the efficacy results assessed in the pivotal trials. However, most recent treatment guidelines recommend an individualized treatment strategy based on the patient and disease profile.",2021-01-41705,34690933,Front Endocrinol (Lausanne),Thierry Brue,2021,12 /,745843,No,34690933,"Thierry Brue; Philippe Chanson; Patrice Rodien; Brigitte Delemer; Delphine Drui; Lucile Marie; Juban, Laurène; Lara Salvi; Robin Henocque; Raverot, Gérald; Cost-Utility of Acromegaly Pharmacological Treatments in a French Context., Front Endocrinol (Lausanne), 2021; 12():; 745843",QALY,French Republic,Disorders of other endocrine glands,Pharmaceutical,pegvisomant + first-generation somatostatin analogs vs. first-generation somatostatin analogs,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",2.50,2.50,182242,Euro,2019,216361.53
33992,Cost-Effective Analysis of Dual-Energy Computed Tomography for the Diagnosis of Occult Hip Fractures Among Older Adults.,"OBJECTIVE: Early and accurate diagnosis of hip fractures minimizes morbidity and mortality. Although current guidelines favor magnetic resonance imaging (MRI) for the diagnosis of occult hip fractures, a new technology called dual-energy computed tomography (DECT) seems an effective alternative. This article investigates a potentially cost-effective strategy for the diagnosis of occult hip fractures in older adults in Singapore. METHODS: A decision tree model was developed to compare costs from a payer's perspective and outcomes in terms of quality-adjusted life-years (QALYs) of different imaging strategies for diagnosing occult hip fracture, comparing MRI with DECT supplementing single-energy computed tomography (SECT) and SECT alone. Model inputs were obtained from local sources where available. Sensitivity analyses are performed to test the robustness of the results. RESULTS: The MRI strategy was dominated by the DECT strategy, whereas DECT supplementing SECT provided 0.30 more QALYs at an incremental cost of SGD106.41 with an incremental cost-effectiveness ratio of SGD352.52 per QALY relative to SECT alone. DECT seemed a cost-effective strategy at a willingness-to-pay threshold of SGD50 000 per QALY. CONCLUSION: DECT supplementing SECT is a cost-effective imaging strategy to diagnose occult hip fractures among older adults in Singapore and should be included in clinical pathways to expedite timely treatment and considered for reimbursement schemes.",2021-01-41703,34838273,Value Health,"Low, Ying Liang",2021,24 / 12,1754-1762,No,34838273,"Low, Ying Liang; Eric Finkelstein; Cost-Effective Analysis of Dual-Energy Computed Tomography for the Diagnosis of Occult Hip Fractures Among Older Adults., Value Health, 2021 Dec; 24(12):; 1754-1762",QALY,Singapore,Disorders of bone density and structure,"Diagnostic, Medical Device",dual-energy computed tomography vs. single-energy computed tomography,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,352.52,singapore,2019,273.93
33993,Cost-Effective Analysis of Dual-Energy Computed Tomography for the Diagnosis of Occult Hip Fractures Among Older Adults.,"OBJECTIVE: Early and accurate diagnosis of hip fractures minimizes morbidity and mortality. Although current guidelines favor magnetic resonance imaging (MRI) for the diagnosis of occult hip fractures, a new technology called dual-energy computed tomography (DECT) seems an effective alternative. This article investigates a potentially cost-effective strategy for the diagnosis of occult hip fractures in older adults in Singapore. METHODS: A decision tree model was developed to compare costs from a payer's perspective and outcomes in terms of quality-adjusted life-years (QALYs) of different imaging strategies for diagnosing occult hip fracture, comparing MRI with DECT supplementing single-energy computed tomography (SECT) and SECT alone. Model inputs were obtained from local sources where available. Sensitivity analyses are performed to test the robustness of the results. RESULTS: The MRI strategy was dominated by the DECT strategy, whereas DECT supplementing SECT provided 0.30 more QALYs at an incremental cost of SGD106.41 with an incremental cost-effectiveness ratio of SGD352.52 per QALY relative to SECT alone. DECT seemed a cost-effective strategy at a willingness-to-pay threshold of SGD50 000 per QALY. CONCLUSION: DECT supplementing SECT is a cost-effective imaging strategy to diagnose occult hip fractures among older adults in Singapore and should be included in clinical pathways to expedite timely treatment and considered for reimbursement schemes.",2021-01-41703,34838273,Value Health,"Low, Ying Liang",2021,24 / 12,1754-1762,No,34838273,"Low, Ying Liang; Eric Finkelstein; Cost-Effective Analysis of Dual-Energy Computed Tomography for the Diagnosis of Occult Hip Fractures Among Older Adults., Value Health, 2021 Dec; 24(12):; 1754-1762",QALY,Singapore,Disorders of bone density and structure,"Diagnostic, Medical Device",magnetic resonance imaging vs. single-energy computed tomography,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,-48648.21,singapore,2019,-37802.79
33995,Is mass screening for coeliac disease a wise use of resources? A health economic evaluation.,"BACKGROUND: Living with undiagnosed symptomatic coeliac disease is connected with deteriorated health, and persons with coeliac disease often wait a long time for their diagnosis. A mass screening would lower the delay, but its cost-effectiveness is still unclear. Our aim was to determine the cost-effectiveness of a coeliac disease mass screening at 12 years of age, taking a life course perspective on future benefits and drawbacks. METHODS: The cost-effectiveness was derived as cost per quality-adjusted life-year (QALY) using a Markov model. As a basis for our assumptions, we mainly used information from the Exploring the Iceberg of Celiacs in Sweden (ETICS) study, a school-based screening conducted in 2005/2006 and 2009/2010, where 13,279 12-year-old children participated and 240 were diagnosed with coeliac disease, and a study involving members of the Swedish Coeliac Association with 1031 adult participants. RESULTS: The cost for coeliac disease screening was 40,105 Euro per gained QALY. Sensitivity analyses support screening based on high compliance to a gluten-free diet, rapid progression from symptom-free coeliac disease to coeliac disease with symptoms, long delay from celiac disease with symptoms to diagnosis, and a low QALY score for undiagnosed coeliac disease cases. CONCLUSIONS: A coeliac disease mass screening is cost-effective based on the commonly used threshold of 50,000 Euro per gained QALY. However, this is based on many assumptions, especially regarding the natural history of coeliac disease and the effects on long-term health for individuals with coeliac disease still eating gluten.",2021-01-41692,33836647,BMC Gastroenterol,Fredrik Norstrom,2021,21 / 1,159,No,33836647,"Fredrik Norstrom; Anna Myléus; Katrina Nordyke; Annelie Carlsson; Lotta Högberg; Olof Sandstrom; Lars Stenhammar; Anneli Ivarsson; Lars Lindholm; Is mass screening for coeliac disease a wise use of resources? A health economic evaluation., BMC Gastroenterol, 2021 Apr 9; 21(1):; 159",QALY,Sweden,Other diseases of the digestive system,Screening,celiac disease mass screening vs. no screening,Not Stated,12 Years,12 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,40105,Euro,2017,50100.15
33996,Cost-Effectiveness of Lipid-Lowering Treatments in Young Adults.,"BACKGROUND: Raised low-density lipoprotein cholesterol (LDL-C) in young adulthood (aged 18-39 years) is associated with atherosclerotic cardiovascular disease (ASCVD) later in life. Most young adults with elevated LDL-C do not currently receive lipid-lowering treatment. OBJECTIVES: This study aimed to estimate the prevalence of elevated LDL-C in ASCVD-free U.S. young adults and the cost-effectiveness of lipid-lowering strategies for raised LDL-C in young adulthood compared with standard care. METHODS: The prevalence of raised LDL-C was examined in the U.S. National Health and Nutrition Examination Survey. The CVD Policy Model projected lifetime quality-adjusted life years (QALYs), health care costs, and incremental cost-effectiveness ratios (ICERs) for lipid-lowering strategies. Standard care was statin treatment for adults aged ≥40 years based on LDL-C, ASCVD risk, or diabetes plus young adults with LDL-C ≥190 mg/dL. Lipid lowering incremental to standard care with moderate-intensity statins or intensive lifestyle interventions was simulated starting when young adult LDL-C was either ≥160 mg/dL or ≥130 mg/dL. RESULTS: Approximately 27% of ASCVD-free young adults have LDL-C of ≥130 mg/dL, and 9% have LDL-C of ≥160 mg/dL. The model projected that young adult lipid lowering with statins or lifestyle interventions would prevent lifetime ASCVD events and increase QALYs compared with standard care. ICERs were US$31,000/QALY for statins in young adult men with LDL-C of ≥130 mg/dL and US$106,000/QALY for statins in young adult women with LDL-C of ≥130 mg/dL. Intensive lifestyle intervention was more costly and less effective than statin therapy. CONCLUSIONS: Statin treatment for LDL-C of ≥130 mg/dL is highly cost-effective in young adult men and intermediately cost-effective in young adult women.",2021-01-41690,34763772,J Am Coll Cardiol,Ciaran Kohli-Lynch,2021,78 / 20,1954-1964,No,34763772,"Ciaran Kohli-Lynch; Brandon Bellows; Yiyi Zhang; Bonnie Spring; Dhruv Kazi; Mark Pletcher; Eric Vittinghoff; Norrina Allen; Andrew Moran; Cost-Effectiveness of Lipid-Lowering Treatments in Young Adults., J Am Coll Cardiol, 2021 Nov 16; 78(20):; 1954-1964",QALY,United States of America,Metabolic disorders,Pharmaceutical,standard care + statins vs. standard care,"does not have atherosclerotic cardiovascular disease, low-density lipoprotein cholesterol greater than or equal to 130, women",Not Stated,18 Years,Female,Full,"Lifetime, Not Stated / None",3.00,3.00,106000,United States,2020,110979.9
