index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
16473,Cost Evaluation of Panretinal Photocoagulation versus Intravitreal Ranibizumab for Proliferative Diabetic Retinopathy,"PURPOSE: To evaluate costs of panretinal photocoagulation (PRP) vs. intravitreal ranibizumab (IVR) for proliferative diabetic retinopathy (PDR). DESIGN: A Markov-style model of cost-effectiveness and cost utility. PARTICIPANTS: There were no participants. METHODS: Based on results from Diabetic Retinopathy Clinical Research (DRCR) Network Protocol S, we performed a Markov-style analysis to generate the total 2-year costs for each treatment arm. The cost per line-year saved and cost utility were calculated based on the estimated life years remaining. Both treatment arms were assumed to result in 9 lines of vision saved in 20% of patients. Medicare reimbursement data were acquired to determine costs, which were then separately calculated for practice settings of a hospital-based facility as the highest end of the cost range and a nonfacility in the same geographic area as the lowest end. Cost parameters for a prototypical patient''s life expectancy also were modeled and calculated. MAIN OUTCOME MEASURES: Inputed cost of therapy, cost per line saved, cost per line-year saved, and cost per quality-adjusted life years (QALY). RESULTS: When PRP was the primary treatment, the 2-year cost in the facility setting was $13 053, with cost per line saved $7252, cost per line-year $240, and cost per QALY $7988. In the nonfacility setting costs were approximately 21% lower. When IVR was the primary treatment, the 2-year cost in the facility setting was $30 328, cost per line saved was $16 849, cost per line-year $575, and cost per QALY $19 150. In the nonfacility setting costs were approximately 15% lower. Extrapolation to lifetime therapy yielded the cost per QALY with PRP treatment of $14 219 to $24 005 and with IVR of $138 852 to $164 360. Cost utility for PRP would be 85% lower than IVR in the facility setting and 90% lower than IVR in the nonfacility setting. CONCLUSIONS: PRP compared with IVR as primary treatment for PDR is less expensive over 2 years, but both fall well below the accepted cost per QALY upper limit. However, over an average lifetime, the cost differential between PRP and IVR increases, and IVR therapy may exceed the typical accepted limit of cost per QALY.",2016-01-22550,27425822,Ophthalmology,James Lin,2016,123 / 9,1912-8,No,27425822,"James Lin; Jonathan S Chang; William E Smiddy; Cost Evaluation of Panretinal Photocoagulation versus Intravitreal Ranibizumab for Proliferative Diabetic Retinopathy, Ophthalmology, 2016 Sep; 123(9):0161-6420; 1912-8",QALY,United States of America,Not Stated,Not Stated,Intravitreal Ranibisumab (IVR) 0.5 mg vs. Standard/Usual Care- Panretinal photocoagulation (PRP),Non Facility Setting,Not Stated,19 Years,"Female, Male",Full,"2 Years, Lifetime",3.00,3.00,16238,United States,2016,17510.21
16474,Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes,"Tuberculosis (TB) in older people is a significant public health problem in low TB-incidence countries. Older persons have increased TB incidence, higher reactivation and mortality. A delay in diagnosis and initiation of TB treatment in patients with atypical clinical and radiological features is a significant factor of widespread transmission. This study aimed to evaluate the cost-effectiveness of interferon-gamma release assays [IGRAs; QuantiFERON(R)-TB Gold In-Tube (QFT) and T-SPOT(R).TB (T-SPOT)] compared to the tuberculin skin test (TST) and chest X-ray (CXR) examination for TB screening for nursing homes. Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. Seven strategies: no screening, TST, QFT, T-SPOT, TST followed by QFT, TST followed by T-SPOT, and CXR were considered. QFT [US$ 401.9, 4.36 707 QALY (year 2014 values)] was the most cost-effective at the willingness-to-pay level of US$ 50 000/QALY gained. TST followed by QFT was the most cost-effective in residents with comorbidities. CXR was less cost-effective. Cost-effectiveness was sensitive to latent TB infection (LTBI) rate and bacillus Calmette-Guerin vaccination rate. Effective LTBI screening using IGRA is recommended to prevent TB transmission not only in nursing homes but also in local communities in low-incidence countries.",2016-01-22568,27412626,Epidemiol Infect,A Kowada,2016,144 / 15,3215-3225,No,27412626,"A Kowada; Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes, Epidemiol Infect, 2016 Nov; 144(15):0950-2688; 3215-3225",QALY,Japan,Not Stated,Not Stated,QuantiFERON (QFT) vs. None,Elderly nursing home residents,84 Years,84 Years,"Female, Male",Full,Lifetime,3.00,3.00,91.3,United States,2014,99.81
16475,Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes,"Tuberculosis (TB) in older people is a significant public health problem in low TB-incidence countries. Older persons have increased TB incidence, higher reactivation and mortality. A delay in diagnosis and initiation of TB treatment in patients with atypical clinical and radiological features is a significant factor of widespread transmission. This study aimed to evaluate the cost-effectiveness of interferon-gamma release assays [IGRAs; QuantiFERON(R)-TB Gold In-Tube (QFT) and T-SPOT(R).TB (T-SPOT)] compared to the tuberculin skin test (TST) and chest X-ray (CXR) examination for TB screening for nursing homes. Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. Seven strategies: no screening, TST, QFT, T-SPOT, TST followed by QFT, TST followed by T-SPOT, and CXR were considered. QFT [US$ 401.9, 4.36 707 QALY (year 2014 values)] was the most cost-effective at the willingness-to-pay level of US$ 50 000/QALY gained. TST followed by QFT was the most cost-effective in residents with comorbidities. CXR was less cost-effective. Cost-effectiveness was sensitive to latent TB infection (LTBI) rate and bacillus Calmette-Guerin vaccination rate. Effective LTBI screening using IGRA is recommended to prevent TB transmission not only in nursing homes but also in local communities in low-incidence countries.",2016-01-22568,27412626,Epidemiol Infect,A Kowada,2016,144 / 15,3215-3225,No,27412626,"A Kowada; Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes, Epidemiol Infect, 2016 Nov; 144(15):0950-2688; 3215-3225",QALY,Japan,Not Stated,Not Stated,Chest X-ray examination vs. None,Elderly nursing home residents,84 Years,84 Years,"Female, Male",Full,Lifetime,3.00,3.00,908961.6,United States,2014,993719.84
16476,Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes,"Tuberculosis (TB) in older people is a significant public health problem in low TB-incidence countries. Older persons have increased TB incidence, higher reactivation and mortality. A delay in diagnosis and initiation of TB treatment in patients with atypical clinical and radiological features is a significant factor of widespread transmission. This study aimed to evaluate the cost-effectiveness of interferon-gamma release assays [IGRAs; QuantiFERON(R)-TB Gold In-Tube (QFT) and T-SPOT(R).TB (T-SPOT)] compared to the tuberculin skin test (TST) and chest X-ray (CXR) examination for TB screening for nursing homes. Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. Seven strategies: no screening, TST, QFT, T-SPOT, TST followed by QFT, TST followed by T-SPOT, and CXR were considered. QFT [US$ 401.9, 4.36 707 QALY (year 2014 values)] was the most cost-effective at the willingness-to-pay level of US$ 50 000/QALY gained. TST followed by QFT was the most cost-effective in residents with comorbidities. CXR was less cost-effective. Cost-effectiveness was sensitive to latent TB infection (LTBI) rate and bacillus Calmette-Guerin vaccination rate. Effective LTBI screening using IGRA is recommended to prevent TB transmission not only in nursing homes but also in local communities in low-incidence countries.",2016-01-22568,27412626,Epidemiol Infect,A Kowada,2016,144 / 15,3215-3225,No,27412626,"A Kowada; Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes, Epidemiol Infect, 2016 Nov; 144(15):0950-2688; 3215-3225",QALY,Japan,Not Stated,Not Stated,Tuberculin skin test (TST) vs. None,Elderly nursing home residents,84 Years,84 Years,"Female, Male",Full,Lifetime,3.00,3.00,-31099.58,United States,2014,-33999.54
16477,Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes,"Tuberculosis (TB) in older people is a significant public health problem in low TB-incidence countries. Older persons have increased TB incidence, higher reactivation and mortality. A delay in diagnosis and initiation of TB treatment in patients with atypical clinical and radiological features is a significant factor of widespread transmission. This study aimed to evaluate the cost-effectiveness of interferon-gamma release assays [IGRAs; QuantiFERON(R)-TB Gold In-Tube (QFT) and T-SPOT(R).TB (T-SPOT)] compared to the tuberculin skin test (TST) and chest X-ray (CXR) examination for TB screening for nursing homes. Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. Seven strategies: no screening, TST, QFT, T-SPOT, TST followed by QFT, TST followed by T-SPOT, and CXR were considered. QFT [US$ 401.9, 4.36 707 QALY (year 2014 values)] was the most cost-effective at the willingness-to-pay level of US$ 50 000/QALY gained. TST followed by QFT was the most cost-effective in residents with comorbidities. CXR was less cost-effective. Cost-effectiveness was sensitive to latent TB infection (LTBI) rate and bacillus Calmette-Guerin vaccination rate. Effective LTBI screening using IGRA is recommended to prevent TB transmission not only in nursing homes but also in local communities in low-incidence countries.",2016-01-22568,27412626,Epidemiol Infect,A Kowada,2016,144 / 15,3215-3225,No,27412626,"A Kowada; Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes, Epidemiol Infect, 2016 Nov; 144(15):0950-2688; 3215-3225",QALY,Japan,Not Stated,Not Stated,Tuberculin skin test (TST)/T-SPOT (interferon-gamma release assays [IGRAs]) vs. None,Elderly nursing home residents,84 Years,84 Years,"Female, Male",Full,Lifetime,3.00,3.00,-26279.07,United States,2014,-28729.52
16478,Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes,"Tuberculosis (TB) in older people is a significant public health problem in low TB-incidence countries. Older persons have increased TB incidence, higher reactivation and mortality. A delay in diagnosis and initiation of TB treatment in patients with atypical clinical and radiological features is a significant factor of widespread transmission. This study aimed to evaluate the cost-effectiveness of interferon-gamma release assays [IGRAs; QuantiFERON(R)-TB Gold In-Tube (QFT) and T-SPOT(R).TB (T-SPOT)] compared to the tuberculin skin test (TST) and chest X-ray (CXR) examination for TB screening for nursing homes. Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. Seven strategies: no screening, TST, QFT, T-SPOT, TST followed by QFT, TST followed by T-SPOT, and CXR were considered. QFT [US$ 401.9, 4.36 707 QALY (year 2014 values)] was the most cost-effective at the willingness-to-pay level of US$ 50 000/QALY gained. TST followed by QFT was the most cost-effective in residents with comorbidities. CXR was less cost-effective. Cost-effectiveness was sensitive to latent TB infection (LTBI) rate and bacillus Calmette-Guerin vaccination rate. Effective LTBI screening using IGRA is recommended to prevent TB transmission not only in nursing homes but also in local communities in low-incidence countries.",2016-01-22568,27412626,Epidemiol Infect,A Kowada,2016,144 / 15,3215-3225,No,27412626,"A Kowada; Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes, Epidemiol Infect, 2016 Nov; 144(15):0950-2688; 3215-3225",QALY,Japan,Not Stated,Not Stated,Tuberculin skin test (TST) /QuantiFERON (QFT) vs. None,Elderly nursing home residents,84 Years,84 Years,"Female, Male",Full,Lifetime,3.00,3.00,59129.9,United States,2014,64643.61
16479,Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes,"Tuberculosis (TB) in older people is a significant public health problem in low TB-incidence countries. Older persons have increased TB incidence, higher reactivation and mortality. A delay in diagnosis and initiation of TB treatment in patients with atypical clinical and radiological features is a significant factor of widespread transmission. This study aimed to evaluate the cost-effectiveness of interferon-gamma release assays [IGRAs; QuantiFERON(R)-TB Gold In-Tube (QFT) and T-SPOT(R).TB (T-SPOT)] compared to the tuberculin skin test (TST) and chest X-ray (CXR) examination for TB screening for nursing homes. Decision trees and Markov models were constructed using a societal perspective on a lifetime horizon. Seven strategies: no screening, TST, QFT, T-SPOT, TST followed by QFT, TST followed by T-SPOT, and CXR were considered. QFT [US$ 401.9, 4.36 707 QALY (year 2014 values)] was the most cost-effective at the willingness-to-pay level of US$ 50 000/QALY gained. TST followed by QFT was the most cost-effective in residents with comorbidities. CXR was less cost-effective. Cost-effectiveness was sensitive to latent TB infection (LTBI) rate and bacillus Calmette-Guerin vaccination rate. Effective LTBI screening using IGRA is recommended to prevent TB transmission not only in nursing homes but also in local communities in low-incidence countries.",2016-01-22568,27412626,Epidemiol Infect,A Kowada,2016,144 / 15,3215-3225,No,27412626,"A Kowada; Cost-effectiveness of interferon-gamma release assays for tuberculosis screening in nursing homes, Epidemiol Infect, 2016 Nov; 144(15):0950-2688; 3215-3225",QALY,Japan,Not Stated,Not Stated,Interferon-gamma release assays [IGRAs]; T-SPOT vs. None,Elderly nursing home residents,84 Years,84 Years,"Female, Male",Full,Lifetime,3.00,3.00,-28524.59,United States,2014,-31184.43
16480,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,Combined CRT and ICD device (CRT-D) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) IV, QRS duration =120 ms and <150 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,40052,United Kingdom,2014,72179.61
16481,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,Implantable cardioverter defibrillators (ICDs) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) I, QRS duration =120 ms and <150 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,16253,United Kingdom,2014,29290.3
16482,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,Implantable cardioverter defibrillators (ICDs) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) I, QRS duration=150 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,21102,United Kingdom,2014,38028.91
16483,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,ImplCombined CRT and ICD device (CRT-D) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) I, QRS duration=150 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,21759,United Kingdom,2014,39212.92
16484,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,Implantable cardioverter defibrillator (ICD) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) II, QRS duration <120 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,24465,United Kingdom,2014,44089.54
16485,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,Implantable cardioverter defibrillator (ICD) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) II, QRS duration =120 ms and <150 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,16813,United Kingdom,2014,30299.5
16486,Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure,"OBJECTIVE: To evaluate the cost-effectiveness of implantable cardioverter defibrillators (ICDs), cardiac resynchronisation therapy pacemakers (CRT-Ps) and combination therapy (CRT-D) in patients with heart failure with reduced ejection fraction based on a range of clinical characteristics. METHODS: Individual patient data from 13 randomised trials were used to inform a decision analytical model. A series of regression equations were used to predict baseline all-cause mortality, hospitalisation rates and health-related quality of life and device-related treatment effects. Clinical variables used in these equations were age, QRS duration, New York Heart Association (NYHA) class, ischaemic aetiology and left bundle branch block (LBBB). A UK National Health Service perspective and a lifetime time horizon were used. Benefits were expressed as quality-adjusted life-years (QALYs). Results were reported for 24 subgroups based on LBBB status, QRS duration and NYHA class. RESULTS: At a threshold of pound30 000 per QALY gained, CRT-D was cost-effective in 10 of the 24 subgroups including all LBBB morphology patients with NYHA I/II/III. ICD is cost-effective for all non-NYHA IV patients with QRS duration <120 ms and for NYHA I/II non-LBBB morphology patients with QRS duration between 120 ms and 149 ms. CRT-P was also cost-effective in all NYHA III/IV patients with QRS duration >120 ms. Device therapy is cost-effective in most patient groups with LBBB at a threshold of pound20 000 per QALY gained. Results were robust to altering key model parameters. CONCLUSIONS: At a threshold of pound30 000 per QALY gained, CRT-D is cost-effective in a far wider group than previously recommended in the UK. In some subgroups ICD and CRT-P remain the cost-effective choice.",2016-01-22571,27411837,Heart,Stuart Mealing,2016,102 / 21,1742-1749,No,27411837,"Stuart Mealing; Beth Woods; Neil Hawkins; Martin R Cowie; Christopher J Plummer; William T Abraham; John F Beshai; Helmut Klein; Mark Sculpher; Cost-effectiveness of implantable cardiac devices in patients with systolic heart failure, Heart, 2016 Nov 01; 102(21):1468-201X; 1742-1749",QALY,United Kingdom,Not Stated,Not Stated,Implantable cardioverter defibrillator (ICD) vs. Medical Therapy (MT),"Individuals without LBBB (left bundle branch block) morphology, NYHA (New York Heart Association) II, QRS duration =150 ms, with reduced ejection fraction",Not Stated,66 Years,"Female, Male",Full,Lifetime,3.50,3.50,20602,United Kingdom,2014,37127.84
