index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
31177,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Pharmaceutical","Community-wide treatment with mass drug administration annually, No snail control vs. School based treatment with mass drug administration semiannually, semiannual snail control",Rural Kenyan communities,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,3255.71,United States,2016,3510.79
31178,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","Community-wide treatment with mass drug administration annually, Annual snail control vs. School based treatment with mass drug administration semiannually, semiannual snail control",Rural Kenyan communities: Low prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,1723.65,United States,2016,1858.7
31179,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","Community-wide treatment with mass drug administration annually, Semiannual snail control vs. School based treatment with mass drug administration semiannually, semiannual snail control",Rural Kenyan communities: Low prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,1531,United States,2016,1650.95
31180,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Pharmaceutical","Community-wide treatment with mass drug administration semiannually, No snail control vs. Community-wide treatment with mass drug administration annually, Semiannual snail control",Rural Kenyan communities: Low prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,10371.28,United States,2016,11183.85
31181,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","Community-wide treatment with mass drug administration semiannually, Annual snail control vs. Community-wide treatment with mass drug administration annually, Semiannual snail control",Rural Kenyan communities: Low prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,5472.75,United States,2016,5901.53
31182,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","Community-wide treatment with mass drug administration semiannually, Semiannual snail control vs. Community-wide treatment with mass drug administration annually, Semiannual snail control",Rural Kenyan communities: Low prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,4353,United States,2016,4694.05
31183,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Environmental, Pharmaceutical","No mass drug administration, Annual snail control vs. None",Rural Kenyan communities: high prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,29,United States,2016,31.27
31184,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Pharmaceutical","School based treatment with mass drug administration annually, no snail control vs. No mass drug administration, Annual snail control",Rural Kenyan communities: High prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,38.75,United States,2016,41.78
31185,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Environmental, Pharmaceutical","No mass drug administration, semiannual snail control vs. School based treatment with mass drug administration annually, no snail control",Rural Kenyan communities: High prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,31,United States,2016,33.43
31186,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","School based treatment with mass drug administration annually, Annual snail control vs. No mass drug administration, semiannual snail control",Rural Kenyan communities: High prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,49,United States,2016,52.84
31187,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Pharmaceutical","School based treatment with mass drug administration semiannually, no snail control vs. School based treatment with mass drug administration annually, Annual snail control",Rural Kenyan communities: high prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,-72.43,United States,2016,-78.11
31188,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","School based treatment with mass drug administration annually, semiannual snail control vs. School based treatment with mass drug administration annually, Annual snail control",Rural Kenyan communities: High prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,51,United States,2016,55
31189,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","School based treatment with mass drug administration semiannually, Annual snail control vs. School based treatment with mass drug administration annually, semiannual snail control",Rural Kenyan communities: High prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,-94.9,United States,2016,-102.33
31190,Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis,"Schistosomiasis is a parasitic disease that affects over 240 million people globally. To improve population-level disease control, there is growing interest in adding chemical-based snail control interventions to interrupt the lifecycle of Schistosoma in its snail host to reduce parasite transmission. However, this approach is not widely implemented, and given environmental concerns, the optimal conditions for when snail control is appropriate are unclear. We assessed the potential impact and cost-effectiveness of various snail control strategies. We extended previously published dynamic, age-structured transmission and cost-effectiveness models to simulate mass drug administration (MDA) and focal snail control interventions against Schistosoma haematobium across a range of low-prevalence (5-20%) and high-prevalence (25-50%) rural Kenyan communities. We simulated strategies over a 10-year period of MDA targeting school children or entire communities, snail control, and combined strategies. We measured incremental cost-effectiveness in 2016 US dollars per disability-adjusted life year and defined a strategy as optimally cost-effective when maximizing health gains (averted disability-adjusted life years) with an incremental cost-effectiveness below a Kenya-specific economic threshold. In both low- and high-prevalence settings, community-wide MDA with additional snail control reduced total disability by an additional 40% compared with school-based MDA alone. The optimally cost-effective scenario included the addition of snail control to MDA in over 95% of simulations. These results support inclusion of snail control in global guidelines and national schistosomiasis control strategies for optimal disease control, especially in settings with high prevalence, ""hot spots"" of transmission, and noncompliance to MDA.",2018-XX-25691,29301964,Proc Natl Acad Sci U S A,Nathan C Lo,2018,115 / 4,E584-E591,No,29301964,"Nathan C Lo; David Gurarie; Nara Yoon; Jean T Coulibaly; Eran Bendavid; Jason R Andrews; Charles H King; Impact and cost-effectiveness of snail control to achieve disease control targets for schistosomiasis, Proc Natl Acad Sci U S A, 2018 Jan 23; 115(4):1091-6490; E584-E591",DALY,Kenya,Not Stated,"Care Delivery, Environmental, Pharmaceutical","School based treatment with mass drug administration semiannually, semiannual snail control vs. School based treatment with mass drug administration annually, semiannual snail control",Rural Kenyan communities: High prevalence,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,238,United States,2016,256.65
