index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
27870,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Sierra Leone,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,213,United States,2005,282.27
27871,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Gambia,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,19,United States,2005,25.18
27872,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Togo,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,43,United States,2005,56.98
27873,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Burundi,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,63,United States,2005,83.49
27874,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Central African Republic,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,180,United States,2005,238.54
27875,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Congo,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,104,United States,2005,137.82
27876,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Côte d'Ivoire,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,47,United States,2005,62.28
27877,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Congo Democratic Republic,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,299,United States,2005,396.23
27878,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Eritrea,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,Not Stated,United States,2005,Not Stated
27879,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Ethiopia,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,24,United States,2005,31.8
27880,Assessing the cost-effectiveness of measles elimination in Uganda: local impact of a global eradication program,"Measles control has succeeded worldwide, and many countries have substantially reduced incidence and mortality. This has led to consideration of the feasibility of measles elimination in Uganda within the context of global eradication. Before an elimination program is initiated, it is important to consider its potential economic impact, including its cost-effectiveness.Incremental cost-effectiveness ratios (ICERs) were estimated for measles mortality reduction and measles elimination in Uganda. A dynamic age-structured compartmental model of measles transmission was used to simulate scenarios and estimate health outcomes and costs. The main outcome measures were costs, measles cases, measles deaths, disability-adjusted life-years (DALYs), and ICERs measured as cost per DALY averted through either the year 2030 or 2050.Measles elimination by 2020 averted 130,232 measles cases, 3520 measles deaths, and 106,330 DALYs through the year 2030, compared with the next best scenario (95% mortality reduction by 2015), and it was the most cost-effective strategy, with ICERs of $556 per DALY averted (2030 time horizon) and $284 per DALY averted (2050 time horizon).Measles elimination in Uganda, as part of a global eradication program, is projected to be highly cost-effective and should be considered among the available policy options for dealing with the disease.",2011-99-07972,21666152,J Infect Dis,Joseph B Babigumira,2011,204 Suppl 1 /,S116-23,No,21666152,"Joseph B Babigumira; Ann Levin; Colleen Burgess; Louis P Garrison; Chris T Bauch; Fiona Braka; William B Mbabazi; Juliet O Nabyonga; Emily Simons; Alya Dabbagh; Assessing the cost-effectiveness of measles elimination in Uganda: local impact of a global eradication program, J Infect Dis, ; 204 Suppl 1():0022-1899; S116-23",DALY,Uganda,Not Stated,Immunization,"Measles elimination goal in 2020: MCV1 (the first routine dose of measles-containing vaccine) for 9-month olds, follow-up supplementary immunization activities (SIAs) occurring every 3 years and introducing MCV2 (second routine dose of measles-containing vaccine) for 18-month-olds vs. Measles reduction goals of 90% by 2013: MCV1 for 9 month olds and follow-up (SIAs) occurring every 3 years",Not Stated,5 Years,Not Stated,"Female, Male",Full,", 40 years",3.00,3.00,1570,United States,2010,1863.44
