index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
25978,"The Victorian Active Script Programme: promising signs for general practitioners, population health, and the promotion of physical activity","BACKGROUND: The Active Script Programme (ASP) aimed to increase the number of general practitioners (GPs) in Victoria, Australia who deliver appropriate, consistent, and effective advice on physical activity to patients. To maximise GP participation, a capacity building strategy within Divisions of General Practice (DGPs) was used. The objectives of the programme were to (a) train and support GPs in advising sedentary patients, and (b) develop tools and resources to assist GPs. OBJECTIVE: To evaluate the effectiveness of the ASP. METHODS: A systems approach was used to promote capacity in Victorian general practice. Economic analyses were incorporated into the programme""s evaluation. Participants were selected DGPs and their GP members. The programme worked with DGPs to train GPs and provide relevant resources. The main outcome measures were (a) changes in GP knowledge and behaviour and (b) cost effectiveness, based on modelled estimates of numbers of patients advised and adopting physical activity and gaining the associated health benefits. RESULTS: GP awareness and provision of physical activity advice increased. Although the programme""s reach was modest, based on actual GP involvement, the cost effectiveness figures (138 Australian dollars per patient to become sufficiently active to gain health benefits, and 3647 Australian dollars per disability adjusted life year saved) are persuasive. CONCLUSIONS: The ASP increased DGPs"" capacity to support GPs to promote physical activity. There is a strong economic argument for governments to invest in such programmes. However, caution is warranted about the maintenance of patients"" activity levels. Programme refinement to encourage GPs to use community supports more effectively will guide future development. Further research on long term patient adherence through a multisectorial approach is warranted.",2004-XX-00449,14751940,Br J Sports Med,J Sims,2004,38 / 1,19-25,No,14751940,"J Sims; N Huang; J Pietsch; L Naccarella; N Huang; J Pietsch; L Naccarella; The Victorian Active Script Programme: promising signs for general practitioners, population health, and the promotion of physical activity, Br J Sports Med, 2004-Feb; 38(1):0306-3674; 19-25",DALY,Australia,Not Stated,"Care Delivery, Health Education or Behavior",Active Script Programme vs. Standard/Usual Care,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,3647,Australia,1996,4709.39
25983,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Older antipsychotic drug plus psychosocial treatment vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,3314,United States,2003,4661.41
25984,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Lithium vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,3025,United States,2003,4254.91
25985,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Lithium plus psychosocial treatment vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,2903,United States,2003,4083.31
25986,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Episodic treatment: tricyclic antidepressants vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1026,United States,2003,1443.15
25987,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Selective serotonin reuptake inhibitor vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1396,United States,2003,1963.59
25988,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Episodic psychosocial treatment plus tricyclic antidepressants vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1416,United States,2003,1991.72
25989,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Maintenance psychosocial treatment plus tricyclic antidepressants vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1706,United States,2003,2399.63
25990,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Tricyclic antidepressants vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1013,United States,2003,1424.87
25991,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Selective serotonin reuptake inhibitor; generic vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1174,United States,2003,1651.33
25992,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Older (neuroleptic) antipsychotic drug vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,5202,United States,2003,7317.04
25993,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Episodic treatment: Selective serotonin reuptake inhibitor vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1531,United States,2003,2153.48
25994,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Newer antipsychotic drug plus psychosocial treatment vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,11669,United States,2003,16413.4
25995,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Valproate vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,4829,United States,2003,6792.38
25996,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Valproate plus psychosocial treatment vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,4520,United States,2003,6357.75
25997,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Episodic psychosocial treatment vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1384,United States,2003,1946.71
25998,Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization,"There is increasing recognition at both the international and national level of the disease burden attributed to psychiatric disorders, yet little is known about how much of this burden is or could be averted by current or scaled-up implementation of effective interventions. In addition, little is known about the costs and cost-effectiveness of such interventions in most regions of the world, even though such information is of direct relevance to increased investment and service development. This research report provides an overview of the mental health component of the World Health Organization's CHOICE project, the aim of which is to generate cost-effectiveness evidence for a large number of interventions for leading contributors to disease burden in a range of geographical and epidemiological settings around the world. To date, expected costs (expressed in international dollars) and effects (measured in terms of disability adjusted life years, DALYs) of key pharmacological and psychosocial interventions have been modelled for schizophrenia, bipolar disorder, depression and panic disorder. The results of this analysis indicate that the most efficient interventions for common mental disorders (depression and panic disorder) can be considered very cost-effective (each DALY averted costs less than one year of average per capita income), while community-based interventions for more severe mental disorders using older antipsychotic and mood stabilising drugs meet the criterion for being cost-effective (each DALY averted costs less than three times the average annual income). These findings provide relevant new information to health policy makers regarding the relative value of investing in psychiatric care, and in so doing may help to remove one of many remaining barriers to a more appropriate public health response to the burden of these conditions.",2005-99-01544,16633504,World Psychiatry,Dan Chisholm,2005,4 / 1,37-44,No,16633504,"Dan Chisholm; Choosing cost-effective interventions in psychiatry: results from the CHOICE programme of the World Health Organization, World Psychiatry, 2005-Feb; 4(1):1723-8617; 37-44",DALY,Not Stated,Not Stated,"Health Education or Behavior, Pharmaceutical",Episodic psychosocial treatment plus Selective serotonin reuptake inhibitor vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1819,United States,2003,2558.57
