index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
31677,The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis,"INTRODUCTION: The prevalence of undiagnosed HIV is declining in Africa, and various HIV testing approaches are finding lower positivity rates. In this context, the epidemiological impact and cost-effectiveness of community-based HIV self-testing (CB-HIVST) is unclear. We aimed to assess this in different sub-populations and across scenarios characterized by different adult HIV prevalence and antiretroviral treatment programmes in sub-Saharan Africa. METHODS: The synthesis model was used to address this aim. Three sub-populations were considered for CB-HIVST: (i) women having transactional sex (WTS); (ii) young people (15 to 24 years); and (iii) adult men (25 to 49 years). We assumed uptake of CB-HIVST similar to that reported in epidemiological studies (base case), or assumed people use CB-HIVST only if exposed to risk (condomless sex) since last HIV test. We also considered a five-year time-limited CB-HIVST programme. Cost-effectiveness was defined by an incremental cost-effectiveness ratio (ICER; cost-per-disability-adjusted life-year (DALY) averted) below US$500 over a time horizon of 50 years. The efficiency of targeted CB-HIVST was evaluated using the number of additional tests per infection or death averted. RESULTS: In the base case, targeting adult men with CB-HIVST offered the greatest impact, averting 1500 HIV infections and 520 deaths per year in the context of a simulated country with nine million adults, and impact could be enhanced by linkage to voluntary medical male circumcision (VMMC). However, the approach was only cost-effective if the programme was limited to five years or the undiagnosed prevalence was above 3%. CB-HIVST to WTS was the most cost-effective. The main drivers of cost-effectiveness were the cost of CB-HIVST and the prevalence of undiagnosed HIV. All other CB-HIVST scenarios had an ICER above US$500 per DALY averted. CONCLUSIONS: CB-HIVST showed an important epidemiological impact. To maximize population health within a fixed budget, CB-HIVST needs to be targeted on the basis of the prevalence of undiagnosed HIV, sub-population and the overall costs of delivering this testing modality. Linkage to VMMC enhances its cost-effectiveness.",2019-99-30030,30907498,J Int AIDS Soc,Valentina Cambiano,2019,22 Suppl 1 /,e25243,No,30907498,"Valentina Cambiano; Cheryl C Johnson; Karin Hatzold; Fern Terris-Prestholt; Hendy Maheswaran; Harsha Thirumurthy; Carmen Figueroa; Frances M Cowan; Euphemia L Sibanda; Getrude Ncube; Paul Revill; Rachel C Baggaley; Elizabeth L Corbett; Andrew Phillips; for Working Group on Cost Effect; The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis, J Int AIDS Soc, 2019 Mar; 22 Suppl 1():1758-2652; e25243",DALY,Not Stated,Not Stated,"Care Delivery, Health Education or Behavior, Screening",Community-based HIV self-testing vs. None,Not Stated,40 Years,12 Years,"Female, Male",Full,,3.00,3.00,1100,United States,2016,1186.18
31678,The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis,"INTRODUCTION: The prevalence of undiagnosed HIV is declining in Africa, and various HIV testing approaches are finding lower positivity rates. In this context, the epidemiological impact and cost-effectiveness of community-based HIV self-testing (CB-HIVST) is unclear. We aimed to assess this in different sub-populations and across scenarios characterized by different adult HIV prevalence and antiretroviral treatment programmes in sub-Saharan Africa. METHODS: The synthesis model was used to address this aim. Three sub-populations were considered for CB-HIVST: (i) women having transactional sex (WTS); (ii) young people (15 to 24 years); and (iii) adult men (25 to 49 years). We assumed uptake of CB-HIVST similar to that reported in epidemiological studies (base case), or assumed people use CB-HIVST only if exposed to risk (condomless sex) since last HIV test. We also considered a five-year time-limited CB-HIVST programme. Cost-effectiveness was defined by an incremental cost-effectiveness ratio (ICER; cost-per-disability-adjusted life-year (DALY) averted) below US$500 over a time horizon of 50 years. The efficiency of targeted CB-HIVST was evaluated using the number of additional tests per infection or death averted. RESULTS: In the base case, targeting adult men with CB-HIVST offered the greatest impact, averting 1500 HIV infections and 520 deaths per year in the context of a simulated country with nine million adults, and impact could be enhanced by linkage to voluntary medical male circumcision (VMMC). However, the approach was only cost-effective if the programme was limited to five years or the undiagnosed prevalence was above 3%. CB-HIVST to WTS was the most cost-effective. The main drivers of cost-effectiveness were the cost of CB-HIVST and the prevalence of undiagnosed HIV. All other CB-HIVST scenarios had an ICER above US$500 per DALY averted. CONCLUSIONS: CB-HIVST showed an important epidemiological impact. To maximize population health within a fixed budget, CB-HIVST needs to be targeted on the basis of the prevalence of undiagnosed HIV, sub-population and the overall costs of delivering this testing modality. Linkage to VMMC enhances its cost-effectiveness.",2019-99-30030,30907498,J Int AIDS Soc,Valentina Cambiano,2019,22 Suppl 1 /,e25243,No,30907498,"Valentina Cambiano; Cheryl C Johnson; Karin Hatzold; Fern Terris-Prestholt; Hendy Maheswaran; Harsha Thirumurthy; Carmen Figueroa; Frances M Cowan; Euphemia L Sibanda; Getrude Ncube; Paul Revill; Rachel C Baggaley; Elizabeth L Corbett; Andrew Phillips; for Working Group on Cost Effect; The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis, J Int AIDS Soc, 2019 Mar; 22 Suppl 1():1758-2652; e25243",DALY,Not Stated,Not Stated,"Care Delivery, Health Education or Behavior, Screening",Community-based HIV self-testing vs. None,Having transactional sex,Not Stated,19 Years,Female,Full,,3.00,3.00,120,United States,2016,129.4
31679,The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis,"INTRODUCTION: The prevalence of undiagnosed HIV is declining in Africa, and various HIV testing approaches are finding lower positivity rates. In this context, the epidemiological impact and cost-effectiveness of community-based HIV self-testing (CB-HIVST) is unclear. We aimed to assess this in different sub-populations and across scenarios characterized by different adult HIV prevalence and antiretroviral treatment programmes in sub-Saharan Africa. METHODS: The synthesis model was used to address this aim. Three sub-populations were considered for CB-HIVST: (i) women having transactional sex (WTS); (ii) young people (15 to 24 years); and (iii) adult men (25 to 49 years). We assumed uptake of CB-HIVST similar to that reported in epidemiological studies (base case), or assumed people use CB-HIVST only if exposed to risk (condomless sex) since last HIV test. We also considered a five-year time-limited CB-HIVST programme. Cost-effectiveness was defined by an incremental cost-effectiveness ratio (ICER; cost-per-disability-adjusted life-year (DALY) averted) below US$500 over a time horizon of 50 years. The efficiency of targeted CB-HIVST was evaluated using the number of additional tests per infection or death averted. RESULTS: In the base case, targeting adult men with CB-HIVST offered the greatest impact, averting 1500 HIV infections and 520 deaths per year in the context of a simulated country with nine million adults, and impact could be enhanced by linkage to voluntary medical male circumcision (VMMC). However, the approach was only cost-effective if the programme was limited to five years or the undiagnosed prevalence was above 3%. CB-HIVST to WTS was the most cost-effective. The main drivers of cost-effectiveness were the cost of CB-HIVST and the prevalence of undiagnosed HIV. All other CB-HIVST scenarios had an ICER above US$500 per DALY averted. CONCLUSIONS: CB-HIVST showed an important epidemiological impact. To maximize population health within a fixed budget, CB-HIVST needs to be targeted on the basis of the prevalence of undiagnosed HIV, sub-population and the overall costs of delivering this testing modality. Linkage to VMMC enhances its cost-effectiveness.",2019-99-30030,30907498,J Int AIDS Soc,Valentina Cambiano,2019,22 Suppl 1 /,e25243,No,30907498,"Valentina Cambiano; Cheryl C Johnson; Karin Hatzold; Fern Terris-Prestholt; Hendy Maheswaran; Harsha Thirumurthy; Carmen Figueroa; Frances M Cowan; Euphemia L Sibanda; Getrude Ncube; Paul Revill; Rachel C Baggaley; Elizabeth L Corbett; Andrew Phillips; for Working Group on Cost Effect; The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis, J Int AIDS Soc, 2019 Mar; 22 Suppl 1():1758-2652; e25243",DALY,Not Stated,Not Stated,"Care Delivery, Health Education or Behavior, Screening",Community-based HIV self-testing vs. None,Having transactional sex,Not Stated,19 Years,Female,Full,,3.00,3.00,60,United States,2016,64.7
31680,The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis,"INTRODUCTION: The prevalence of undiagnosed HIV is declining in Africa, and various HIV testing approaches are finding lower positivity rates. In this context, the epidemiological impact and cost-effectiveness of community-based HIV self-testing (CB-HIVST) is unclear. We aimed to assess this in different sub-populations and across scenarios characterized by different adult HIV prevalence and antiretroviral treatment programmes in sub-Saharan Africa. METHODS: The synthesis model was used to address this aim. Three sub-populations were considered for CB-HIVST: (i) women having transactional sex (WTS); (ii) young people (15 to 24 years); and (iii) adult men (25 to 49 years). We assumed uptake of CB-HIVST similar to that reported in epidemiological studies (base case), or assumed people use CB-HIVST only if exposed to risk (condomless sex) since last HIV test. We also considered a five-year time-limited CB-HIVST programme. Cost-effectiveness was defined by an incremental cost-effectiveness ratio (ICER; cost-per-disability-adjusted life-year (DALY) averted) below US$500 over a time horizon of 50 years. The efficiency of targeted CB-HIVST was evaluated using the number of additional tests per infection or death averted. RESULTS: In the base case, targeting adult men with CB-HIVST offered the greatest impact, averting 1500 HIV infections and 520 deaths per year in the context of a simulated country with nine million adults, and impact could be enhanced by linkage to voluntary medical male circumcision (VMMC). However, the approach was only cost-effective if the programme was limited to five years or the undiagnosed prevalence was above 3%. CB-HIVST to WTS was the most cost-effective. The main drivers of cost-effectiveness were the cost of CB-HIVST and the prevalence of undiagnosed HIV. All other CB-HIVST scenarios had an ICER above US$500 per DALY averted. CONCLUSIONS: CB-HIVST showed an important epidemiological impact. To maximize population health within a fixed budget, CB-HIVST needs to be targeted on the basis of the prevalence of undiagnosed HIV, sub-population and the overall costs of delivering this testing modality. Linkage to VMMC enhances its cost-effectiveness.",2019-99-30030,30907498,J Int AIDS Soc,Valentina Cambiano,2019,22 Suppl 1 /,e25243,No,30907498,"Valentina Cambiano; Cheryl C Johnson; Karin Hatzold; Fern Terris-Prestholt; Hendy Maheswaran; Harsha Thirumurthy; Carmen Figueroa; Frances M Cowan; Euphemia L Sibanda; Getrude Ncube; Paul Revill; Rachel C Baggaley; Elizabeth L Corbett; Andrew Phillips; for Working Group on Cost Effect; The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis, J Int AIDS Soc, 2019 Mar; 22 Suppl 1():1758-2652; e25243",DALY,Not Stated,Not Stated,"Care Delivery, Health Education or Behavior, Screening",Community-based HIV self-testing vs. None,Not Stated,64 Years,19 Years,Male,Full,,3.00,3.00,880,United States,2016,948.95
31681,The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis,"INTRODUCTION: The prevalence of undiagnosed HIV is declining in Africa, and various HIV testing approaches are finding lower positivity rates. In this context, the epidemiological impact and cost-effectiveness of community-based HIV self-testing (CB-HIVST) is unclear. We aimed to assess this in different sub-populations and across scenarios characterized by different adult HIV prevalence and antiretroviral treatment programmes in sub-Saharan Africa. METHODS: The synthesis model was used to address this aim. Three sub-populations were considered for CB-HIVST: (i) women having transactional sex (WTS); (ii) young people (15 to 24 years); and (iii) adult men (25 to 49 years). We assumed uptake of CB-HIVST similar to that reported in epidemiological studies (base case), or assumed people use CB-HIVST only if exposed to risk (condomless sex) since last HIV test. We also considered a five-year time-limited CB-HIVST programme. Cost-effectiveness was defined by an incremental cost-effectiveness ratio (ICER; cost-per-disability-adjusted life-year (DALY) averted) below US$500 over a time horizon of 50 years. The efficiency of targeted CB-HIVST was evaluated using the number of additional tests per infection or death averted. RESULTS: In the base case, targeting adult men with CB-HIVST offered the greatest impact, averting 1500 HIV infections and 520 deaths per year in the context of a simulated country with nine million adults, and impact could be enhanced by linkage to voluntary medical male circumcision (VMMC). However, the approach was only cost-effective if the programme was limited to five years or the undiagnosed prevalence was above 3%. CB-HIVST to WTS was the most cost-effective. The main drivers of cost-effectiveness were the cost of CB-HIVST and the prevalence of undiagnosed HIV. All other CB-HIVST scenarios had an ICER above US$500 per DALY averted. CONCLUSIONS: CB-HIVST showed an important epidemiological impact. To maximize population health within a fixed budget, CB-HIVST needs to be targeted on the basis of the prevalence of undiagnosed HIV, sub-population and the overall costs of delivering this testing modality. Linkage to VMMC enhances its cost-effectiveness.",2019-99-30030,30907498,J Int AIDS Soc,Valentina Cambiano,2019,22 Suppl 1 /,e25243,No,30907498,"Valentina Cambiano; Cheryl C Johnson; Karin Hatzold; Fern Terris-Prestholt; Hendy Maheswaran; Harsha Thirumurthy; Carmen Figueroa; Frances M Cowan; Euphemia L Sibanda; Getrude Ncube; Paul Revill; Rachel C Baggaley; Elizabeth L Corbett; Andrew Phillips; for Working Group on Cost Effect; The impact and cost-effectiveness of community-based HIV self-testing in sub-Saharan Africa: a health economic and modelling analysis, J Int AIDS Soc, 2019 Mar; 22 Suppl 1():1758-2652; e25243",DALY,Not Stated,Not Stated,"Care Delivery, Health Education or Behavior, Screening",Community-based HIV self-testing vs. None,Not Stated,64 Years,19 Years,Male,Full,,3.00,3.00,520,United States,2016,560.74
31682,"Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation","BACKGROUND: The Regional Framework for Triple Elimination of Mother-to-Child Transmission (EMTCT) of HIV, Hepatitis B (HBV) and Syphilis in Asia and the Pacific 2018-30 was endorsed by the Regional Committee of WHO Western Pacific in October 2017, proposing an integrated and coordinated approach to achieve elimination in an efficient, coordinated and sustainable manner. This study aims to assess the population impacts and cost-effectiveness of this integrated approach in the Cambodian context. METHODS: Based on existing frameworks for the EMTCT for each individual infection, an integrated framework that combines infection prevention procedures with routine antenatal care was constructed. Using decision tree analyses, population impacts, cost-effectiveness and the potential reduction in required resources of the integrated approach as a result of resource pooling and improvements in service coverage and coordination, were evaluated. The tool was assessed using simulated epidemiological data from Cambodia. RESULTS: The current prevention programme for 370,000 Cambodian pregnant women was estimated at USD$2.3 ($2.0-$2.5) million per year, including the duration of pregnancy and up to 18 months after delivery. A model estimate of current MTCT rates in Cambodia was 6.6% (6.2-7.1%) for HIV, 14.1% (13.1-15.2%) for HBV and 9.4% (9.0-9.8%) for syphilis. Integrating HIV and syphilis prevention into the existing antenatal care framework will reduce the total time required to provide this integrated care by 19% for health care workers and by 32% for pregnant women, resulting in a net saving of $380,000 per year for the EMTCT programme. This integrated approach reduces HIV and HBV MTCT to 6.1% (5.7-6.5%) and 13.0% (12.1-14.0%), respectively, and substantially reduces syphilis MCTC to 4.6% (4.3-5.0%). Further introduction of either antiviral treatment for pregnant women with high viral load of HBV, or hepatitis B immunoglobulin (HBIG) to exposed newborns, will increase the total cost of EMTCT to $4.4 ($3.6-$5.2) million and $3.3 ($2.7-$4.0) million per year, respectively, but substantially reduce HBV MTCT to 3.5% (3.2-3.8%) and 5.0% (4.6-5.5%), respectively. Combining both antiviral and HBIG treatments will further reduce HBV MTCT to 3.4% (3.1-3.7%) at an increased total cost of EMTCT of $4.5 ($3.7-$5.4) million per year. All these HBV intervention scenarios are highly cost-effective ($64-$114 per disability-adjusted life years averted) when the life benefits of these prevention measures are considered. CONCLUSIONS: The integrated approach, using antenatal, perinatal and postnatal care as a platform in Cambodia for triple EMTCT of HIV, HBV and syphilis, is highly cost-effective and efficient.",2019-99-30100,30879066,Int J Epidemiol,Lei Zhang,2019,/,,No,30879066,"Lei Zhang; Yusha Tao; Joseph Woodring; Kim Rattana; Samreth Sovannarith; Tung Rathavy; Kannitha Cheang; Shafiqul Hossain; Laurent Ferradini; Serongkea Deng; Chay Sokun; Chham Samnang; Mari Nagai; Ying-Ru Lo; Naoko Ishikawa; Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation, Int J Epidemiol, 2019 Mar 16; ():0300-5771",DALY,Cambodia,Not Stated,"Care Delivery, Maternal / Neonatal / Reproductive Care, Pharmaceutical, Screening","Integrated approach for elimination of mother-to-child transmission vs. Standard/Usual Care- Segregated approach to eliminate mother-to-child transmission of HIV, hepatitis B and syphilis",Not Stated,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,-115.92,United States,2017,-122.39
31683,"Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation","BACKGROUND: The Regional Framework for Triple Elimination of Mother-to-Child Transmission (EMTCT) of HIV, Hepatitis B (HBV) and Syphilis in Asia and the Pacific 2018-30 was endorsed by the Regional Committee of WHO Western Pacific in October 2017, proposing an integrated and coordinated approach to achieve elimination in an efficient, coordinated and sustainable manner. This study aims to assess the population impacts and cost-effectiveness of this integrated approach in the Cambodian context. METHODS: Based on existing frameworks for the EMTCT for each individual infection, an integrated framework that combines infection prevention procedures with routine antenatal care was constructed. Using decision tree analyses, population impacts, cost-effectiveness and the potential reduction in required resources of the integrated approach as a result of resource pooling and improvements in service coverage and coordination, were evaluated. The tool was assessed using simulated epidemiological data from Cambodia. RESULTS: The current prevention programme for 370,000 Cambodian pregnant women was estimated at USD$2.3 ($2.0-$2.5) million per year, including the duration of pregnancy and up to 18 months after delivery. A model estimate of current MTCT rates in Cambodia was 6.6% (6.2-7.1%) for HIV, 14.1% (13.1-15.2%) for HBV and 9.4% (9.0-9.8%) for syphilis. Integrating HIV and syphilis prevention into the existing antenatal care framework will reduce the total time required to provide this integrated care by 19% for health care workers and by 32% for pregnant women, resulting in a net saving of $380,000 per year for the EMTCT programme. This integrated approach reduces HIV and HBV MTCT to 6.1% (5.7-6.5%) and 13.0% (12.1-14.0%), respectively, and substantially reduces syphilis MCTC to 4.6% (4.3-5.0%). Further introduction of either antiviral treatment for pregnant women with high viral load of HBV, or hepatitis B immunoglobulin (HBIG) to exposed newborns, will increase the total cost of EMTCT to $4.4 ($3.6-$5.2) million and $3.3 ($2.7-$4.0) million per year, respectively, but substantially reduce HBV MTCT to 3.5% (3.2-3.8%) and 5.0% (4.6-5.5%), respectively. Combining both antiviral and HBIG treatments will further reduce HBV MTCT to 3.4% (3.1-3.7%) at an increased total cost of EMTCT of $4.5 ($3.7-$5.4) million per year. All these HBV intervention scenarios are highly cost-effective ($64-$114 per disability-adjusted life years averted) when the life benefits of these prevention measures are considered. CONCLUSIONS: The integrated approach, using antenatal, perinatal and postnatal care as a platform in Cambodia for triple EMTCT of HIV, HBV and syphilis, is highly cost-effective and efficient.",2019-99-30100,30879066,Int J Epidemiol,Lei Zhang,2019,/,,No,30879066,"Lei Zhang; Yusha Tao; Joseph Woodring; Kim Rattana; Samreth Sovannarith; Tung Rathavy; Kannitha Cheang; Shafiqul Hossain; Laurent Ferradini; Serongkea Deng; Chay Sokun; Chham Samnang; Mari Nagai; Ying-Ru Lo; Naoko Ishikawa; Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation, Int J Epidemiol, 2019 Mar 16; ():0300-5771",DALY,Cambodia,Not Stated,"Care Delivery, Maternal / Neonatal / Reproductive Care, Pharmaceutical, Screening","Integrated approach for triple elimination of mother-to-child transmission vs. Standard/Usual Care- Segregated approach to eliminate mother-to-child transmission of HIV, hepatitis B and syphilis",Not Stated,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,53.24,United States,2017,56.22
31684,"Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation","BACKGROUND: The Regional Framework for Triple Elimination of Mother-to-Child Transmission (EMTCT) of HIV, Hepatitis B (HBV) and Syphilis in Asia and the Pacific 2018-30 was endorsed by the Regional Committee of WHO Western Pacific in October 2017, proposing an integrated and coordinated approach to achieve elimination in an efficient, coordinated and sustainable manner. This study aims to assess the population impacts and cost-effectiveness of this integrated approach in the Cambodian context. METHODS: Based on existing frameworks for the EMTCT for each individual infection, an integrated framework that combines infection prevention procedures with routine antenatal care was constructed. Using decision tree analyses, population impacts, cost-effectiveness and the potential reduction in required resources of the integrated approach as a result of resource pooling and improvements in service coverage and coordination, were evaluated. The tool was assessed using simulated epidemiological data from Cambodia. RESULTS: The current prevention programme for 370,000 Cambodian pregnant women was estimated at USD$2.3 ($2.0-$2.5) million per year, including the duration of pregnancy and up to 18 months after delivery. A model estimate of current MTCT rates in Cambodia was 6.6% (6.2-7.1%) for HIV, 14.1% (13.1-15.2%) for HBV and 9.4% (9.0-9.8%) for syphilis. Integrating HIV and syphilis prevention into the existing antenatal care framework will reduce the total time required to provide this integrated care by 19% for health care workers and by 32% for pregnant women, resulting in a net saving of $380,000 per year for the EMTCT programme. This integrated approach reduces HIV and HBV MTCT to 6.1% (5.7-6.5%) and 13.0% (12.1-14.0%), respectively, and substantially reduces syphilis MCTC to 4.6% (4.3-5.0%). Further introduction of either antiviral treatment for pregnant women with high viral load of HBV, or hepatitis B immunoglobulin (HBIG) to exposed newborns, will increase the total cost of EMTCT to $4.4 ($3.6-$5.2) million and $3.3 ($2.7-$4.0) million per year, respectively, but substantially reduce HBV MTCT to 3.5% (3.2-3.8%) and 5.0% (4.6-5.5%), respectively. Combining both antiviral and HBIG treatments will further reduce HBV MTCT to 3.4% (3.1-3.7%) at an increased total cost of EMTCT of $4.5 ($3.7-$5.4) million per year. All these HBV intervention scenarios are highly cost-effective ($64-$114 per disability-adjusted life years averted) when the life benefits of these prevention measures are considered. CONCLUSIONS: The integrated approach, using antenatal, perinatal and postnatal care as a platform in Cambodia for triple EMTCT of HIV, HBV and syphilis, is highly cost-effective and efficient.",2019-99-30100,30879066,Int J Epidemiol,Lei Zhang,2019,/,,No,30879066,"Lei Zhang; Yusha Tao; Joseph Woodring; Kim Rattana; Samreth Sovannarith; Tung Rathavy; Kannitha Cheang; Shafiqul Hossain; Laurent Ferradini; Serongkea Deng; Chay Sokun; Chham Samnang; Mari Nagai; Ying-Ru Lo; Naoko Ishikawa; Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation, Int J Epidemiol, 2019 Mar 16; ():0300-5771",DALY,Cambodia,Not Stated,"Care Delivery, Maternal / Neonatal / Reproductive Care, Pharmaceutical, Screening","Integrated approach for triple elimination of mother-to-child transmission with antivirals vs. Standard/Usual Care- Segregated approach to eliminate mother-to-child transmission of HIV, hepatitis B and syphilis",Not Stated,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,108,United States,2017,114.03
31685,"Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation","BACKGROUND: The Regional Framework for Triple Elimination of Mother-to-Child Transmission (EMTCT) of HIV, Hepatitis B (HBV) and Syphilis in Asia and the Pacific 2018-30 was endorsed by the Regional Committee of WHO Western Pacific in October 2017, proposing an integrated and coordinated approach to achieve elimination in an efficient, coordinated and sustainable manner. This study aims to assess the population impacts and cost-effectiveness of this integrated approach in the Cambodian context. METHODS: Based on existing frameworks for the EMTCT for each individual infection, an integrated framework that combines infection prevention procedures with routine antenatal care was constructed. Using decision tree analyses, population impacts, cost-effectiveness and the potential reduction in required resources of the integrated approach as a result of resource pooling and improvements in service coverage and coordination, were evaluated. The tool was assessed using simulated epidemiological data from Cambodia. RESULTS: The current prevention programme for 370,000 Cambodian pregnant women was estimated at USD$2.3 ($2.0-$2.5) million per year, including the duration of pregnancy and up to 18 months after delivery. A model estimate of current MTCT rates in Cambodia was 6.6% (6.2-7.1%) for HIV, 14.1% (13.1-15.2%) for HBV and 9.4% (9.0-9.8%) for syphilis. Integrating HIV and syphilis prevention into the existing antenatal care framework will reduce the total time required to provide this integrated care by 19% for health care workers and by 32% for pregnant women, resulting in a net saving of $380,000 per year for the EMTCT programme. This integrated approach reduces HIV and HBV MTCT to 6.1% (5.7-6.5%) and 13.0% (12.1-14.0%), respectively, and substantially reduces syphilis MCTC to 4.6% (4.3-5.0%). Further introduction of either antiviral treatment for pregnant women with high viral load of HBV, or hepatitis B immunoglobulin (HBIG) to exposed newborns, will increase the total cost of EMTCT to $4.4 ($3.6-$5.2) million and $3.3 ($2.7-$4.0) million per year, respectively, but substantially reduce HBV MTCT to 3.5% (3.2-3.8%) and 5.0% (4.6-5.5%), respectively. Combining both antiviral and HBIG treatments will further reduce HBV MTCT to 3.4% (3.1-3.7%) at an increased total cost of EMTCT of $4.5 ($3.7-$5.4) million per year. All these HBV intervention scenarios are highly cost-effective ($64-$114 per disability-adjusted life years averted) when the life benefits of these prevention measures are considered. CONCLUSIONS: The integrated approach, using antenatal, perinatal and postnatal care as a platform in Cambodia for triple EMTCT of HIV, HBV and syphilis, is highly cost-effective and efficient.",2019-99-30100,30879066,Int J Epidemiol,Lei Zhang,2019,/,,No,30879066,"Lei Zhang; Yusha Tao; Joseph Woodring; Kim Rattana; Samreth Sovannarith; Tung Rathavy; Kannitha Cheang; Shafiqul Hossain; Laurent Ferradini; Serongkea Deng; Chay Sokun; Chham Samnang; Mari Nagai; Ying-Ru Lo; Naoko Ishikawa; Integrated approach for triple elimination of mother-to-child transmission of HIV, hepatitis B and syphilis is highly effective and cost-effective: an economic evaluation, Int J Epidemiol, 2019 Mar 16; ():0300-5771",DALY,Cambodia,Not Stated,"Care Delivery, Pharmaceutical, Screening",Antiviral treatment for pregnant women and HBIG treatment for exposed newborns vs. Standard/Usual Care- Integration of ANC and The Regional Framework for Triple Elimination of Mother-to-Child Transmission services,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,114,United States,2017,120.37
31686,The cost effectiveness of treating Burkitt lymphoma in Uganda,"BACKGROUND: Perceptions of high cost and resource intensity remain political barriers to the prioritization of childhood cancer treatment programs in many low- and middle-income countries (LMICs). Little knowledge exists of the actual cost and cost-effectiveness of such programs. To improve outcomes for children with Burkitt lymphoma (BL), the most common childhood cancer in Africa, the Uganda Cancer Institute implemented a comprehensive BL treatment program in 2012. We undertook an economic evaluation of the program to ascertain the cost-effectiveness of BL therapy in a specific LIC setting. METHODS: We compared the treatment of BL to usual care in a cohort of 122 patients treated between 2012 and 2014. Costs included variable, fixed, and family costs. Our primary measure of effectiveness was overall survival (OS). Patient outcomes were determined through prospective capture and retrospective chart abstraction. The cost per disability-adjusted life-year (DALY) averted was calculated using the World Health Organization''s Choosing Interventions That Are Cost-Effective (WHO-CHOICE) methodology. RESULTS: The 2-year OS with treatment was 55% (95% CI, 45% to 64%). The cost per DALY averted in the treatment group was US$97 (Int$301). Cumulative estimate of national DALYs averted through treatment was 8607 years, and the total national annual cost of treatment was US$834,879 (Int$2,590,845). The cost of BL treatment fell well within WHO-CHOICE cost-effectiveness thresholds. The ratio of cost per DALY averted to per capita gross domestic product was 0.14, reflecting a very cost-effective intervention. CONCLUSION: This study demonstrates that treating BL with locally tailored protocols is very cost-effective by international standards. Studies of this kind will furnish crucial evidence to help policymakers prioritize the allocation of LMIC health system resources among noncommunicable diseases, including childhood cancer.",2019-99-30200,30840316,Cancer,Avram E Denburg,2019,125 / 11,1918-1928,No,30840316,"Avram E Denburg; Nazeefah Laher; Innocent Mutyaba; Suzanne McGoldrick; Joyce Kambugu; Erica Sessle; Jackson Orem; Corey Casper; The cost effectiveness of treating Burkitt lymphoma in Uganda, Cancer, 2019 Jun 1; 125(11):0008-543X; 1918-1928",DALY,Uganda,Not Stated,"Care Delivery, Diagnostic, Medical Device, Medical Procedure, Pharmaceutical",Chemotherapy vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,3.00,Not Stated,51.99,United States,2015,56.77
