index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
28882,Use of the non-pneumatic anti-shock garment (NASG) for life-threatening obstetric hemorrhage: a cost-effectiveness analysis in Egypt and Nigeria,"OBJECTIVE: To assess the cost-effectiveness of a non-pneumatic anti-shock garment (NASG) for obstetric hemorrhage in tertiary hospitals in Egypt and Nigeria. METHODS: We combined published data from pre-intervention/NASG-intervention clinical trials with costs from study sites. For each country, we used observed proportions of initial shock level (mild: mean arterial pressure [MAP] >60 mmHg; severe: MAP </=60 mmHg) to define a standard population of 1,000 women presenting in shock. We examined three intervention scenarios: no women in shock receive the NASG, only women in severe shock receive the NASG, and all women in shock receive the NASG. Clinical data included frequencies of adverse health outcomes (mortality, severe morbidity, severe anemia), and interventions to manage bleeding (uterotonics, blood transfusions, hysterectomies). Costs (in 2010 international dollars) included the NASG, training, and clinical interventions. We compared costs and disability-adjusted life years (DALYs) across the intervention scenarios. RESULTS: For 1000 women presenting in shock, providing the NASG to those in severe shock results in decreased mortality and morbidity, which averts 357 DALYs in Egypt and 2,063 DALYs in Nigeria. Differences in use of interventions result in net savings of $9,489 in Egypt (primarily due to reduced transfusions) and net costs of $6,460 in Nigeria, with a cost per DALY averted of $3.13. Results of providing the NASG for women in mild shock has smaller and uncertain effects due to few clinical events in this data set. CONCLUSION: Using the NASG for women in severe shock resulted in markedly improved health outcomes (2-2.9 DALYs averted per woman, primarily due to reduced mortality), with net savings or extremely low cost per DALY averted. This suggests that in resource-limited settings, the NASG is a very cost-effective intervention for women in severe hypovolemic shock. The effects of the NASG for mild shock are less certain.",2013-99-11318,23646124,PLoS One,Tori Sutherland,2013,8 / 4,e62282,No,23646124,"Tori Sutherland; Janelle Downing; Suellen Miller; David M Bishai; Elizabeth Butrick; Mohamed M F Fathalla; Mohammed Mourad-Youssif; Oladosu Ojengbede; David Nsima; James G Kahn; Use of the non-pneumatic anti-shock garment (NASG) for life-threatening obstetric hemorrhage: a cost-effectiveness analysis in Egypt and Nigeria, PLoS One , ; 8(4):1932-6203; e62282",DALY,Nigeria,Not Stated,"Maternal / Neonatal / Reproductive Care, Medical Device",Non-pneumatic anti-shock garment (NASG) if mean arterial pressure (MAP) <60 mmHg vs. None,severe shock from maternal hemorrhage,Not Stated,Not Stated,Female,Full,,Not Stated,Not Stated,3.13,United States,2010,3.72
28883,Use of the non-pneumatic anti-shock garment (NASG) for life-threatening obstetric hemorrhage: a cost-effectiveness analysis in Egypt and Nigeria,"OBJECTIVE: To assess the cost-effectiveness of a non-pneumatic anti-shock garment (NASG) for obstetric hemorrhage in tertiary hospitals in Egypt and Nigeria. METHODS: We combined published data from pre-intervention/NASG-intervention clinical trials with costs from study sites. For each country, we used observed proportions of initial shock level (mild: mean arterial pressure [MAP] >60 mmHg; severe: MAP </=60 mmHg) to define a standard population of 1,000 women presenting in shock. We examined three intervention scenarios: no women in shock receive the NASG, only women in severe shock receive the NASG, and all women in shock receive the NASG. Clinical data included frequencies of adverse health outcomes (mortality, severe morbidity, severe anemia), and interventions to manage bleeding (uterotonics, blood transfusions, hysterectomies). Costs (in 2010 international dollars) included the NASG, training, and clinical interventions. We compared costs and disability-adjusted life years (DALYs) across the intervention scenarios. RESULTS: For 1000 women presenting in shock, providing the NASG to those in severe shock results in decreased mortality and morbidity, which averts 357 DALYs in Egypt and 2,063 DALYs in Nigeria. Differences in use of interventions result in net savings of $9,489 in Egypt (primarily due to reduced transfusions) and net costs of $6,460 in Nigeria, with a cost per DALY averted of $3.13. Results of providing the NASG for women in mild shock has smaller and uncertain effects due to few clinical events in this data set. CONCLUSION: Using the NASG for women in severe shock resulted in markedly improved health outcomes (2-2.9 DALYs averted per woman, primarily due to reduced mortality), with net savings or extremely low cost per DALY averted. This suggests that in resource-limited settings, the NASG is a very cost-effective intervention for women in severe hypovolemic shock. The effects of the NASG for mild shock are less certain.",2013-99-11318,23646124,PLoS One,Tori Sutherland,2013,8 / 4,e62282,No,23646124,"Tori Sutherland; Janelle Downing; Suellen Miller; David M Bishai; Elizabeth Butrick; Mohamed M F Fathalla; Mohammed Mourad-Youssif; Oladosu Ojengbede; David Nsima; James G Kahn; Use of the non-pneumatic anti-shock garment (NASG) for life-threatening obstetric hemorrhage: a cost-effectiveness analysis in Egypt and Nigeria, PLoS One , ; 8(4):1932-6203; e62282",DALY,Nigeria,Not Stated,"Maternal / Neonatal / Reproductive Care, Medical Device",Non-pneumatic anti-shock garment (NASG) vs. NASG if mean arterial pressure (MAP) <60 mmHg (severe shock),severe or mild shock from maternal hemorrhage,Not Stated,Not Stated,Female,Full,,Not Stated,Not Stated,-362.11,United States,2010,-429.79
28884,"Cost-effectiveness of scaling up voluntary counselling and testing in West-Java, Indonesia","AIM: to evaluate the costs-effectiveness of scaling up community-based VCT in West-Java. METHODS: the Asian epidemic model (AEM) and resource needs model (RNM) were used to calculate incremental costs per HIV infection averted and per disability-adjusted life years saved (DALYs). Locally monitored demographic, epidemiological behavior and cost data were used as model input. RESULTS: scaling up community-based VCT in West-Java will reduce the overall population prevalence by 36% in 2030 and costs US$248 per HIV infection averted and US$9.17 per DALY saved. Cost-effectiveness estimation were most sensitive to the impact of VCT on condom use and to the population size of clients of female sex workers (FSWs), but were overall robust. The total costs for scaling up community-based VCT range between US$1.3 and 3.8 million per year and require the number of VCT integrated clinics at public community health centers to increase from 73 in 2010 to 594 in 2030. CONCLUSION: scaling up community-based VCT seems both an effective and cost-effective intervention. However, in order to prioritize VCT in HIV/AIDS control in West-Java, issues of budget availability and organizational capacity should be addressed.",2013-99-11204,23585404,Acta Med Indones,Noor Tromp,2013,45 / 1,17-25,No,23585404,"Noor Tromp; Adiatma Siregar; Barnabas Leuwol; Dindin Komarudin; Andre van der Ven; Reinout van Crevel; Rob Baltussen; Cost-effectiveness of scaling up voluntary counselling and testing in West-Java, Indonesia, Acta Med Indones, ; 45(1):0125-9326; 17-25",DALY,Indonesia,Not Stated,"Diagnostic, Health Education or Behavior",Scaling up community-based voluntary counseling and testing (VCT) for HIV vs. Standard/Usual Care- VCT services only for most-at-risk populations,populations at-risk for HIV,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,3.00,9.17,United States,2008,11.02
28885,Cost-effectiveness of novel first-line treatment regimens for tuberculosis,"OBJECTIVE: To evaluate the cost-effectiveness of novel first-line treatment regimens for tuberculosis (TB). DESIGN: Using decision analysis, we projected the costs and effectiveness, from the health care perspective, of treating a patient cohort in the public sector for active TB without known or suspected resistance to first-line drugs. We compared standard (6-month) treatment to hypothetical regimens of equal efficacy, higher cost and shorter duration. RESULTS: For every 100 TB patients treated, replacing standard treatment with shorter-course regimens would avert an estimated 2-4 failures/relapses, 0.2-0.4 deaths and 8-14 disability-adjusted life years (DALYs), or 6-11% of all DALYs suffered. We identified three primary determinants of cost-effectiveness: drug price, continuation phase treatment delivery costs and deaths averted through fewer relapses. In a high treatment cost scenario (similar to Brazil), averted delivery costs outweighed higher drug costs, making novel regimens cost-saving. In a low treatment cost scenario (similar to the Philippines), a 4-month regimen with a drug price of $1/day cost $66 per patient, or $840 per DALY averted, and became cost-saving if the drug price dropped below $0.37/day. CONCLUSION: Although they avert a small proportion of total DALYs, novel, shorter-course first-line regimens for TB are likely to be cost-effective or cost-saving in most settings.",2013-99-11182,23575322,Int J Tuberc Lung Dis,J P Owens,2013,17 / 5,590-6,No,23575322,"J P Owens; M O Fofana; D W Dowdy; Cost-effectiveness of novel first-line treatment regimens for tuberculosis, Int J Tuberc Lung Dis, ; 17(5):1027-3719; 590-6",DALY,Not Stated,Not Stated,"Care Delivery, Pharmaceutical",4-month regimen including moxifloxacin (MFX) vs. Standard/Usual Care- Standard treatment for 6 months,Not Stated,35 Years,35 Years,"Female, Male",Full,,Not Stated,3.00,430,United States,2012,484.72
28886,Cost-effectiveness of novel first-line treatment regimens for tuberculosis,"OBJECTIVE: To evaluate the cost-effectiveness of novel first-line treatment regimens for tuberculosis (TB). DESIGN: Using decision analysis, we projected the costs and effectiveness, from the health care perspective, of treating a patient cohort in the public sector for active TB without known or suspected resistance to first-line drugs. We compared standard (6-month) treatment to hypothetical regimens of equal efficacy, higher cost and shorter duration. RESULTS: For every 100 TB patients treated, replacing standard treatment with shorter-course regimens would avert an estimated 2-4 failures/relapses, 0.2-0.4 deaths and 8-14 disability-adjusted life years (DALYs), or 6-11% of all DALYs suffered. We identified three primary determinants of cost-effectiveness: drug price, continuation phase treatment delivery costs and deaths averted through fewer relapses. In a high treatment cost scenario (similar to Brazil), averted delivery costs outweighed higher drug costs, making novel regimens cost-saving. In a low treatment cost scenario (similar to the Philippines), a 4-month regimen with a drug price of $1/day cost $66 per patient, or $840 per DALY averted, and became cost-saving if the drug price dropped below $0.37/day. CONCLUSION: Although they avert a small proportion of total DALYs, novel, shorter-course first-line regimens for TB are likely to be cost-effective or cost-saving in most settings.",2013-99-11182,23575322,Int J Tuberc Lung Dis,J P Owens,2013,17 / 5,590-6,No,23575322,"J P Owens; M O Fofana; D W Dowdy; Cost-effectiveness of novel first-line treatment regimens for tuberculosis, Int J Tuberc Lung Dis, ; 17(5):1027-3719; 590-6",DALY,Not Stated,Not Stated,"Care Delivery, Pharmaceutical",2-month regimen including moxifloxacin (MFX) vs. Standard/Usual Care- Standard treatment for 6 months,Not Stated,35 Years,35 Years,"Female, Male",Full,,Not Stated,3.00,1000,United States,2012,1127.26
28887,Cost-effectiveness analysis of Option B+ for HIV prevention and treatment of mothers and children in Malawi,"BACKGROUND: The Ministry of Health in Malawi is implementing a pragmatic and innovative approach for the management of all HIV-infected pregnant women, termed Option B+, which consists of providing life-long antiretroviral treatment, regardless of their CD4 count or clinical stage. Our objective was to determine if Option B+ represents a cost-effective option. METHODS: A decision model simulates the disease progression of a cohort of HIV-infected pregnant women receiving prophylaxis and antiretroviral therapy, and estimates the number of paediatric infections averted and maternal life years gained over a ten-year time horizon. We assess the cost-effectiveness from the Ministry of Health perspective while taking into account the practical realities of implementing ART services in Malawi. RESULTS: If implemented as recommended by the World Health Organization, options A, B and B+ are equivalent in preventing new infant infections, yielding cost effectiveness ratios between US$ 37 and US$ 69 per disability adjusted life year averted in children. However, when the three options are compared to the current practice, the provision of antiretroviral therapy to all mothers (Option B+) not only prevents infant infections, but also improves the ten-year survival in mothers more than four-fold. This translates into saving more than 250,000 maternal life years, as compared to mothers receiving only Option A or B, with savings of 153,000 and 172,000 life years respectively. Option B+ also yields favourable incremental cost effectiveness ratios (ICER) of US$ 455 per life year gained over the current practice. CONCLUSION: In Malawi, Option B+ represents a favorable policy option from a cost-effectiveness perspective to prevent future infant infections, save mothers'' lives and reduce orphanhood. Although Option B+ would require more financial resources initially, it would save societal resources in the long-term and represents a strategic option to simplify and integrate HIV services into maternal, newborn and child health programmes.",2013-02-11146,23554867,PLoS One,Olufunke Fasawe,2013,8 / 3,e57778,No,23554867,"Olufunke Fasawe; Carlos Avila; Nathan Shaffer; Erik Schouten; Frank Chimbwandira; David Hoos; Olive Nakakeeto; Paul De Lay; Cost-effectiveness analysis of Option B+ for HIV prevention and treatment of mothers and children in Malawi, PLoS One , ; 8(3):1932-6203; e57778",DALY,Malawi,Not Stated,Pharmaceutical,"Antepartum twice-daily zidovudine (AZT) starting from 14 weeks of gestation and continued during pregnancy followed by single-dose nevirapine (sd-NVP) at labour onset and initiation of twice daily AZT+3TC for 7 days postpartum + daily NVP from birth for a minimum of 4 to 6 weeks, and until 1 week after all exposure to breast milk has ended for infants (Option A) vs. Standard/Usual Care- Single-dose nevirapine (NVP), or dual-drug regimen containing zidovudine (AZT), or triple-drug ARV (antiretroviral) prophylaxis until cessation of breastfeeding for mothers and daily NVP or twice daily AZT from birth until 4 to 6 weeks of age for infants",Not Stated,Not Stated,19 Years,Female,Full,", 18 months (costs)",3.00,3.00,38,United States,2010,45.1
28888,Cost-effectiveness analysis of Option B+ for HIV prevention and treatment of mothers and children in Malawi,"BACKGROUND: The Ministry of Health in Malawi is implementing a pragmatic and innovative approach for the management of all HIV-infected pregnant women, termed Option B+, which consists of providing life-long antiretroviral treatment, regardless of their CD4 count or clinical stage. Our objective was to determine if Option B+ represents a cost-effective option. METHODS: A decision model simulates the disease progression of a cohort of HIV-infected pregnant women receiving prophylaxis and antiretroviral therapy, and estimates the number of paediatric infections averted and maternal life years gained over a ten-year time horizon. We assess the cost-effectiveness from the Ministry of Health perspective while taking into account the practical realities of implementing ART services in Malawi. RESULTS: If implemented as recommended by the World Health Organization, options A, B and B+ are equivalent in preventing new infant infections, yielding cost effectiveness ratios between US$ 37 and US$ 69 per disability adjusted life year averted in children. However, when the three options are compared to the current practice, the provision of antiretroviral therapy to all mothers (Option B+) not only prevents infant infections, but also improves the ten-year survival in mothers more than four-fold. This translates into saving more than 250,000 maternal life years, as compared to mothers receiving only Option A or B, with savings of 153,000 and 172,000 life years respectively. Option B+ also yields favourable incremental cost effectiveness ratios (ICER) of US$ 455 per life year gained over the current practice. CONCLUSION: In Malawi, Option B+ represents a favorable policy option from a cost-effectiveness perspective to prevent future infant infections, save mothers'' lives and reduce orphanhood. Although Option B+ would require more financial resources initially, it would save societal resources in the long-term and represents a strategic option to simplify and integrate HIV services into maternal, newborn and child health programmes.",2013-02-11146,23554867,PLoS One,Olufunke Fasawe,2013,8 / 3,e57778,No,23554867,"Olufunke Fasawe; Carlos Avila; Nathan Shaffer; Erik Schouten; Frank Chimbwandira; David Hoos; Olive Nakakeeto; Paul De Lay; Cost-effectiveness analysis of Option B+ for HIV prevention and treatment of mothers and children in Malawi, PLoS One , ; 8(3):1932-6203; e57778",DALY,Malawi,Not Stated,Pharmaceutical,"Triple ARV (antiretroviral) prophylaxis starting from 14 weeks of gestation and continued until delivery, or, if breastfeeding, continued until 1 week after all infant exposure to breast milk has ended. Regimen: TDF+3TC+EFV (tenofovir, lamivudine and efavirenz) + daily NVP or twice daily AZT from birth until 4 to 6 weeks of age for infants (Option B) vs. Standard/Usual Care- Single-dose nevirapine (NVP), or dual-drug regimen containing zidovudine (AZT), or triple-drug ARV (antiretroviral) prophylaxis until cessation of breastfeeding for mothers and daily NVP or twice daily AZT from birth until 4 to 6 weeks of age for infants",Not Stated,Not Stated,19 Years,Female,Full,", 18 months (costs)",3.00,3.00,68,United States,2010,80.71
28889,Cost-effectiveness analysis of Option B+ for HIV prevention and treatment of mothers and children in Malawi,"BACKGROUND: The Ministry of Health in Malawi is implementing a pragmatic and innovative approach for the management of all HIV-infected pregnant women, termed Option B+, which consists of providing life-long antiretroviral treatment, regardless of their CD4 count or clinical stage. Our objective was to determine if Option B+ represents a cost-effective option. METHODS: A decision model simulates the disease progression of a cohort of HIV-infected pregnant women receiving prophylaxis and antiretroviral therapy, and estimates the number of paediatric infections averted and maternal life years gained over a ten-year time horizon. We assess the cost-effectiveness from the Ministry of Health perspective while taking into account the practical realities of implementing ART services in Malawi. RESULTS: If implemented as recommended by the World Health Organization, options A, B and B+ are equivalent in preventing new infant infections, yielding cost effectiveness ratios between US$ 37 and US$ 69 per disability adjusted life year averted in children. However, when the three options are compared to the current practice, the provision of antiretroviral therapy to all mothers (Option B+) not only prevents infant infections, but also improves the ten-year survival in mothers more than four-fold. This translates into saving more than 250,000 maternal life years, as compared to mothers receiving only Option A or B, with savings of 153,000 and 172,000 life years respectively. Option B+ also yields favourable incremental cost effectiveness ratios (ICER) of US$ 455 per life year gained over the current practice. CONCLUSION: In Malawi, Option B+ represents a favorable policy option from a cost-effectiveness perspective to prevent future infant infections, save mothers'' lives and reduce orphanhood. Although Option B+ would require more financial resources initially, it would save societal resources in the long-term and represents a strategic option to simplify and integrate HIV services into maternal, newborn and child health programmes.",2013-02-11146,23554867,PLoS One,Olufunke Fasawe,2013,8 / 3,e57778,No,23554867,"Olufunke Fasawe; Carlos Avila; Nathan Shaffer; Erik Schouten; Frank Chimbwandira; David Hoos; Olive Nakakeeto; Paul De Lay; Cost-effectiveness analysis of Option B+ for HIV prevention and treatment of mothers and children in Malawi, PLoS One , ; 8(3):1932-6203; e57778",DALY,Malawi,Not Stated,Pharmaceutical,"Antiretroviral therapy starting from weeks of gestation and continued for life, preferred regimen: TDF+3TC+EFV (zidovudine and lamivudine) + daily NVP or twice daily AZT from birth until 4 to 6 weeks of age for infants (Option B+) vs. Standard/Usual Care- Single-dose nevirapine (NVP), or dual-drug regimen containing zidovudine (AZT), or triple-drug ARV (antiretroviral) prophylaxis until cessation of breastfeeding for mothers and daily NVP or twice daily AZT from birth until 4 to 6 weeks of age for infants",Not Stated,Not Stated,19 Years,Female,Full,", 18 months (costs)",3.00,3.00,64,United States,2010,75.96
28890,The cost-effectiveness of a successful community-based obesity prevention program: the be active eat well program,"OBJECTIVE: To examine the cost-effectiveness of Be Active Eat Well (BAEW), a large, multifaceted, community-based capacity-building demonstration program that promoted healthy eating and physical activity for Australian children aged 4-12 years between 2003 and 2006. DESIGN AND METHODS: A quasi-experimental, longitudinal design was used with anthropometric data collected at baseline (1001 children-intervention; 1183-comparator) and follow-up. A societal perspective was employed, with intervention resource use measured retrospectively based on process evaluation reports, school newsletters, reports, and key stakeholder interviews, and valued in 2006 Australian dollars (AUD). Outcomes were measured as Body Mass Index (BMI) units saved and Disability Adjusted Life Years (DALYs) averted over the predicted cohort lifetime, and reported as incremental cost-effectiveness ratios (with 95% uncertainty intervals). RESULTS: The intervention cost AUD0.34M ($0.31M; $0.38M) annually, and resulted in savings of 547 (-104; 1209) BMI units and 10.2 (-0.19; 21.6) DALYs. This translated to modest cost offsets of AUD27 311 (-$1803; $58 242) and a net cost per DALY saved of AUD29 798 (dominated; $0.26M). CONCLUSIONS: BAEW was affordable and cost-effective, and generated substantial spin-offs in terms of activity beyond funding levels. Elements fundamental to its success and any potential cost efficiencies associated with scaling-up now require identification.",2013-99-11145,23554382,Obesity (Silver Spring),Marjory L Moodie,2013,21 / 10,,No,23554382,"Marjory L Moodie; Jessica K Herbert; Andrea M de Silva-Sanigorski; Helen M Mavoa; Catherine L Keating; Robert C Carter; Elizabeth Waters; Lisa Gibbs; Boyd A Swinburn; The cost-effectiveness of a successful community-based obesity prevention program: the be active eat well program, Obesity (Silver Spring), 2013 Oct; 21(10):1930-7381",DALY,Australia,Not Stated,Health Education or Behavior,"Community-based obesity prevention program (Be Active Eat Well) promoting healthy eating, physical activity, and healthy weight vs. Standard/Usual Care",Not Stated,18 Years,6 Years,"Female, Male",Full,", 1 year",3.00,3.00,29798,Australia,2006,28823.94
28891,Cost utility of lateral-flow urine lipoarabinomannan for tuberculosis diagnosis in HIV-infected African adults,"SETTING: In-patient hospitals in South Africa and Uganda. OBJECTIVE: To evaluate the cost-effectiveness of a lateral-flow urine lipoarabinomannan (LAM) test when added to existing strategies for tuberculosis (TB) diagnosis in human immunodeficiency virus infected adults (CD4(+) T-cell counts < 100 cells/l) with symptoms of active TB. DESIGN: Decision-analytic cost-utility model, with the primary outcome being the incremental cost-effectiveness ratio, expressed in 2010 US dollars per disability-adjusted life year (DALY) averted from the perspective of a public sector TB control program. RESULTS AND CONCLUSION: For every 1000 patients tested, adding lateral-flow urine LAM generated 80 incremental appropriate anti-tuberculosis treatments and averted 224 DALYs. Estimated cost utility was US$353 per DALY averted (95% uncertainty range $192$1161) in South Africa and $86 per DALY averted (95% uncertainty range $49$239) in Uganda, reflecting the lower treatment costs in Uganda. Cost utility was most sensitive to assay specificity, cost of anti-tuberculosis treatment, life expectancy after TB cure and cohort TB prevalence, but did not rise above $1500 per DALY averted in South Africa under any one-way sensitivity analysis. The probability of acceptability was >99.8% at a per-DALY willingness-to-pay threshold equal to the per capita gross domestic product in South Africa ($7275) and Uganda ($509).",2013-99-11008,23485389,Int J Tuberc Lung Dis,D Sun,2013,17 / 4,552-8,No,23485389,"D Sun; S Dorman; M Shah; Y C Manabe; V M Moodley; M P Nicol; D W Dowdy; Cost utility of lateral-flow urine lipoarabinomannan for tuberculosis diagnosis in HIV-infected African adults, Int J Tuberc Lung Dis, ; 17(4):1027-3719; 552-8",DALY,South Africa,Not Stated,Diagnostic,Lateral-flow immunochromatographic assay (TB-LAM Alere) for tuberculosis diagnosis vs. Standard/Usual Care,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,353,United States,2010,418.98
28892,Cost utility of lateral-flow urine lipoarabinomannan for tuberculosis diagnosis in HIV-infected African adults,"SETTING: In-patient hospitals in South Africa and Uganda. OBJECTIVE: To evaluate the cost-effectiveness of a lateral-flow urine lipoarabinomannan (LAM) test when added to existing strategies for tuberculosis (TB) diagnosis in human immunodeficiency virus infected adults (CD4(+) T-cell counts < 100 cells/l) with symptoms of active TB. DESIGN: Decision-analytic cost-utility model, with the primary outcome being the incremental cost-effectiveness ratio, expressed in 2010 US dollars per disability-adjusted life year (DALY) averted from the perspective of a public sector TB control program. RESULTS AND CONCLUSION: For every 1000 patients tested, adding lateral-flow urine LAM generated 80 incremental appropriate anti-tuberculosis treatments and averted 224 DALYs. Estimated cost utility was US$353 per DALY averted (95% uncertainty range $192$1161) in South Africa and $86 per DALY averted (95% uncertainty range $49$239) in Uganda, reflecting the lower treatment costs in Uganda. Cost utility was most sensitive to assay specificity, cost of anti-tuberculosis treatment, life expectancy after TB cure and cohort TB prevalence, but did not rise above $1500 per DALY averted in South Africa under any one-way sensitivity analysis. The probability of acceptability was >99.8% at a per-DALY willingness-to-pay threshold equal to the per capita gross domestic product in South Africa ($7275) and Uganda ($509).",2013-99-11008,23485389,Int J Tuberc Lung Dis,D Sun,2013,17 / 4,552-8,No,23485389,"D Sun; S Dorman; M Shah; Y C Manabe; V M Moodley; M P Nicol; D W Dowdy; Cost utility of lateral-flow urine lipoarabinomannan for tuberculosis diagnosis in HIV-infected African adults, Int J Tuberc Lung Dis, ; 17(4):1027-3719; 552-8",DALY,Uganda,Not Stated,Diagnostic,Lateral-flow immunochromatographic assay (TB-LAM Alere) for tuberculosis diagnosis vs. Standard/Usual Care,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3.00,3.00,86,United States,2010,102.07
28893,Obstacles to surgical services in a rural Cameroonian district hospital,"BACKGROUND: There are significant obstacles to the delivery of surgical care in low income countries. Few studies have defined or characterized these constraints. The present study aimed to identify financial and demographic factors limiting the utilization of surgical services in rural Cameroon. METHODS: A review was performed of all surgical records for patients presenting for surgery at the District Hospital of Kolofata in rural Cameroon over the 3-year study period (2004-2007). Disability-adjusted life years (DALYs) were calculated using disease- and patient-specific outcomes while accounting for postoperative morbidity. Univariate and multivariate analysis identified factors associated with failure to return for care. RESULTS: During the study period, 1,213 patients presented for preoperative evaluation, were informed of the cost to be paid preoperatively, and had surgery scheduled. Of these, 544 patients did not return for treatment, representing 2,163 DALYs potentially lost. Multivariate analysis revealed significant factors associated with increased likelihood of not returning for care as required preoperative payment >$US 310 (OR 0.44-0.86) and a recommended procedure for cancer (OR 0.47-0.86) or cutaneous disease (OR 0.28-0.95). Factors associated with increased odds of returning were male gender (OR 1.03-1.98), preoperative payment <$US 50 (OR 2.86-16.2), and a procedure with low DALYs (OR 1.71-9.89). The average cost per DALY for all operations performed was $US 27.13. CONCLUSIONS: Although surgery addresses a significant disease burden and is reported to be a cost-effective public health intervention, utilization is limited by high costs, demographic factors, and patient perceptions of surgical diseases.",2013-99-10981,23463397,World J Surg,Andre M Ilbawi,2013,37 / 6,1208-15,No,23463397,"Andre M Ilbawi; Ellen M Einterz; Daniel Nkusu; Obstacles to surgical services in a rural Cameroonian district hospital, World J Surg, ; 37(6):0364-2313; 1208-15",DALY,Cameroon,Not Stated,Surgical,Improving delivery of surgical care vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,Not Stated,Not Stated,27.1,United States,2006,34.79
28894,Obstacles to surgical services in a rural Cameroonian district hospital,"BACKGROUND: There are significant obstacles to the delivery of surgical care in low income countries. Few studies have defined or characterized these constraints. The present study aimed to identify financial and demographic factors limiting the utilization of surgical services in rural Cameroon. METHODS: A review was performed of all surgical records for patients presenting for surgery at the District Hospital of Kolofata in rural Cameroon over the 3-year study period (2004-2007). Disability-adjusted life years (DALYs) were calculated using disease- and patient-specific outcomes while accounting for postoperative morbidity. Univariate and multivariate analysis identified factors associated with failure to return for care. RESULTS: During the study period, 1,213 patients presented for preoperative evaluation, were informed of the cost to be paid preoperatively, and had surgery scheduled. Of these, 544 patients did not return for treatment, representing 2,163 DALYs potentially lost. Multivariate analysis revealed significant factors associated with increased likelihood of not returning for care as required preoperative payment >$US 310 (OR 0.44-0.86) and a recommended procedure for cancer (OR 0.47-0.86) or cutaneous disease (OR 0.28-0.95). Factors associated with increased odds of returning were male gender (OR 1.03-1.98), preoperative payment <$US 50 (OR 2.86-16.2), and a procedure with low DALYs (OR 1.71-9.89). The average cost per DALY for all operations performed was $US 27.13. CONCLUSIONS: Although surgery addresses a significant disease burden and is reported to be a cost-effective public health intervention, utilization is limited by high costs, demographic factors, and patient perceptions of surgical diseases.",2013-99-10981,23463397,World J Surg,Andre M Ilbawi,2013,37 / 6,1208-15,No,23463397,"Andre M Ilbawi; Ellen M Einterz; Daniel Nkusu; Obstacles to surgical services in a rural Cameroonian district hospital, World J Surg, ; 37(6):0364-2313; 1208-15",DALY,Cameroon,Not Stated,Surgical,Improving delivery of surgical care vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,Not Stated,31.5,United States,2006,40.44
28895,Obstacles to surgical services in a rural Cameroonian district hospital,"BACKGROUND: There are significant obstacles to the delivery of surgical care in low income countries. Few studies have defined or characterized these constraints. The present study aimed to identify financial and demographic factors limiting the utilization of surgical services in rural Cameroon. METHODS: A review was performed of all surgical records for patients presenting for surgery at the District Hospital of Kolofata in rural Cameroon over the 3-year study period (2004-2007). Disability-adjusted life years (DALYs) were calculated using disease- and patient-specific outcomes while accounting for postoperative morbidity. Univariate and multivariate analysis identified factors associated with failure to return for care. RESULTS: During the study period, 1,213 patients presented for preoperative evaluation, were informed of the cost to be paid preoperatively, and had surgery scheduled. Of these, 544 patients did not return for treatment, representing 2,163 DALYs potentially lost. Multivariate analysis revealed significant factors associated with increased likelihood of not returning for care as required preoperative payment >$US 310 (OR 0.44-0.86) and a recommended procedure for cancer (OR 0.47-0.86) or cutaneous disease (OR 0.28-0.95). Factors associated with increased odds of returning were male gender (OR 1.03-1.98), preoperative payment <$US 50 (OR 2.86-16.2), and a procedure with low DALYs (OR 1.71-9.89). The average cost per DALY for all operations performed was $US 27.13. CONCLUSIONS: Although surgery addresses a significant disease burden and is reported to be a cost-effective public health intervention, utilization is limited by high costs, demographic factors, and patient perceptions of surgical diseases.",2013-99-10981,23463397,World J Surg,Andre M Ilbawi,2013,37 / 6,1208-15,No,23463397,"Andre M Ilbawi; Ellen M Einterz; Daniel Nkusu; Obstacles to surgical services in a rural Cameroonian district hospital, World J Surg, ; 37(6):0364-2313; 1208-15",DALY,Cameroon,Not Stated,Surgical,Improving delivery of surgical care vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,Not Stated,60.1,United States,2006,77.16
