index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
30578,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Mali,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,697,United States,2014,761.99
30579,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Mauritania,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,599,United States,2014,654.86
30580,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Niger,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,681,United States,2014,744.5
30581,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Nigeria,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,729,United States,2014,796.98
30582,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Rwanda,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,634,United States,2014,693.12
30583,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Senegal,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,560,United States,2014,612.22
30584,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,South Sudan,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,711,United States,2014,777.3
30585,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Sudan,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,627,United States,2014,685.47
30586,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Tanzania,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,647,United States,2014,707.33
30587,"Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt","BACKGROUND: Neisseria meningitidis constitutes a major public health problem among countries in the African meningitis belt. Following regional vaccination campaigns for serogroup A and subsequent increases in protection against this serogroup, non-A serogroups such as C and W now pose significant epidemic threats, particularly in young children. OBJECTIVE: To evaluate the cost-effectiveness of broadening coverage from conjugate serogroup A to quadrivalent ACWY vaccination. METHODS: We developed a 40-year Markov state transition model with annual cycles to simulate costs and clinical outcomes in children aged 1 to 10 in the 26 countries of the African meningitis belt. The incidence of CWY meningitis cases among an unvaccinated population was held constant at inter-epidemic rates of 50 per 100,000/year and 150 per 100,000/year. The country-specific cost and probability of access to meningitis care, vaccine efficacy, the mortality risk among treated and untreated meningitis cases, the risk of clinical sequelae and their respective disability weights were based on published sources. Vaccination cost was based on international prices lists, presented in 2014 US$. RESULTS: At an incidence rate of 50 per 100,000/year, routine conjugate vaccination is highly cost-effective in 14 out of 26 countries with a cost/DALY averted ranging from US$555-US$787. At the higher incidence rate of 150 per 100,000/year, quadrivalent vaccination is cost-effective in all 26 countries with a cost/DALY averted ranging from US$105-US$250. The annual incidence rate at which routine conjugate quadrivalent vaccination is expected to be economically justifiable ranges from 13 per 100,000/year in Nigeria to 142 per 100,000/year in Burundi. CONCLUSION: Routine quadrivalent conjugate vaccination against Neisseria meningitidis is cost-effective at incidence rates well below the epidemic threshold among children living in the African meningitis belt.",2017-01-03707,29190699,Region. Anesth. Pain Med.,Andreas Kuznik,2017,12 / 11,e0188595,No,29190699,"Andreas Kuznik; Rajbeer S. Sangha; Fan Z. Caprio; Robert Askew; Carlos Corado; Richard Bernstein; Yvonne Curran; Ilana Ruff; David Cella; Andrew M. Naidech; Shyam Prabhakaran; Kirsten Avlund; Kirsten Schultz-Larsen; Niels Christiansen; Poul Holm-Pedersen; Bridget Teevan Burke; Anna Koettgen; Andrew Law; Beverly Gwen Windham; Dorry Segev; Alan N. Baer; Josef Coresh; Mara A. McAdams-DeMarco; Garba Iliyasu; Mohammed Lamorde; Mustapha Mahmud; Baba M Musa; Ibrahim Nashabaru; Stephen Obaro; Idris Mohammed; Abdulrazaq G Habib; Cost-effectiveness of expanding childhood routine immunization against Neisseria meningitidis serogroups C, W and Y with a quadrivalent conjugate vaccine in the African meningitis belt, Region. Anesth. Pain Med., 2017; 12(11):1098-7339; e0188595",DALY,Togo,Not Stated,Immunization,Quadrivalent conjugate meningococcal vaccine vs. Standard/Usual Care- Conjugate serogroup A meningococcal vaccine,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,673,United States,2014,735.76
