index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
32452,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,ustekinumab vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-38591.11,Canada,2019,-30824.11
32453,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,ustekinumab vs. infliximab,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-6621.35,Canada,2019,-5288.71
32454,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,adalimumab vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-47470.19,Canada,2019,-37916.15
32455,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,adalimumab vs. infliximab,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-10052.93,Canada,2019,-8029.64
32456,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,golimumab vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-132931.62,Canada,2019,-106177.27
32457,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,golimumab vs. infliximab,biologic-naive,Not Stated,18 Years,Female,Full,Lifetime,1.50,1.50,-29676.3,Canada,2019,-23703.53
32458,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,ustekinumab vs. secukinumab,biologic-experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-8616.75,Canada,2019,-6882.51
32459,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,upadacitinib vs. secukinumab,biologic-experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-22766.67,Canada,2019,-18184.56
32460,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,ixekizumab vs. secukinumab,biologic-experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-72941.18,Canada,2019,-58260.74
32461,Sonidegib for Basal Cell Carcinoma,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41535,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Sonidegib for Basal Cell Carcinoma, NotApplicable, ; NotApplicable():",QALY,Canada,Melanoma and other malignant neoplasms of skin,Pharmaceutical,sonidegib vs. vismodegib,adult patients with histologically confirmed locally advanced basal cell carcinoma that is not amenable to radiation therapy or curative surgery,Not Stated,18 Years,"Male, Female",Full,10 Years,Not Stated,Not Stated,-252752.81,Canada,2019,-201882.77
32462,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,rituximab vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,198056,United States,2015,226427.79
32463,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,abatacept intravenous vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,191317,United States,2015,218723.41
32464,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,abatacept subcutaneous vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,225853,United States,2015,258206.74
32465,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,tocilizumab intravenous vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,183949,United States,2015,210299.94
32466,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,tocilizumab subcutaneous vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,168660,United States,2015,192820.77
32467,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,tofacitinib vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,271749,United States,2015,310677.41
32468,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,adalimumab vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,232644,United States,2015,265970.56
32469,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,certolizumab pegol vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,209736,United States,2015,239780.96
32470,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,etanercept vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,212021,United States,2015,242393.29
32471,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,golimumab subcutaneous vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,222380,United States,2015,254236.23
32472,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,golimumab intravenous vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,204212,United States,2015,233465.64
32473,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,infliximab vs. conventional disease-modifying anti-rheumatic drugs,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,202824,United States,2015,231878.81
32474,Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2017-01-41579,,NotApplicable,NotApplicable,2017,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Rheumatoid Arthritis: Effectiveness & Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Rheumatoid arthritis,Pharmaceutical,rituximab vs. adalimumab,"moderately to severely active rheumatoid arthritis, inadequate response/intolerance of conventional disease-modifying anti-rheumatic drugs",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,-3292800,United States,2015,-3764497.97
