index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
27201,Cost effectiveness of Supplementary Immunization for Measles in India,"OBJECTIVE: This study aims to estimate the incremental cost effectiveness of a supplementary immunization activity (SIA) for measles in a district of India with measles vaccine coverage equivalent to the National average. DESIGN: A state transition model is used to estimate the effect of routine vaccination with measles vaccine as well as with measles vaccine during the SIA. The model follows each sub-cohort in the target population at respective age (1-5 years) to five years of age, using age specific incidence rate and vaccination rate to determine the number of cases of measles. Using age specific incidence rates and complication rates for measles; deaths and disability adjusted life year (DALY) averted is estimated. RESULTS: Using base-case assumptions, an estimated 65479 cases of measles and 1637 deaths due to measles will be prevented in a span of four years from a single supplementary immunization activity in a pediatric population (1-5 years of age) of size 839,473. The cost per measles vaccine dose delivered is INR 30. Using base case analysis the cost to avert a death is INR 15381 and the cost per disability adjusted life year (DALY) averted is INR 430. CONCLUSIONS: Supplementary immunization activity for measles is cost-effective. However, this cannot be considered superior to a second dose of measles in routine immunization.",2009-99-04777,19578225,Indian Pediatr,Mayank Dabral,2009,/,,No,19578225,"Mayank Dabral; Cost effectiveness of Supplementary Immunization for Measles in India, Indian Pediatr, 2009-May-20; ():0019-6061",DALY,India,Not Stated,Immunization,Supplementary immunization activity (SIA) for measles vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,Not Stated,3.00,430,India,2007,13.06
27286,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-B,8 Years,8 Years,"Female, Male",Full,,3.00,3.00,258,United States,2000,387.77
27287,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-B,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,206,United States,2000,309.61
27288,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Afr-E,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,194,United States,2000,291.58
27289,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Afr-E,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,156,United States,2000,234.46
27290,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Afr-E,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,173,United States,2000,260.01
27291,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Afr-E,8 Years,8 Years,"Female, Male",Full,,3.00,3.00,369,United States,2000,554.6
27292,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Afr-E,13 Years,13 Years,"Female, Male",Full,,3.00,3.00,311,United States,2000,467.42
27293,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Afr-E,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,288,United States,2000,432.85
27294,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-A,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,634,United States,2000,952.88
27295,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-A,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,542,United States,2000,814.61
27296,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-A,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,571,United States,2000,858.19
27297,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-A,8 Years,8 Years,"Female, Male",Full,,3.00,3.00,695,United States,2000,1044.56
27298,"Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe","OBJECTIVE: To estimate the costs and effects of alternative strategies for annual screening of school children for refractive errors, and the provision of spectacles, in different WHO sub-regions in Africa, Asia, America and Europe. METHODS: We developed a mathematical simulation model for uncorrected refractive error, using prevailing prevalence and incidence rates. Remission rates reflected the absence or presence of screening strategies for school children. All screening strategies were implemented for a period of 10 years and were compared to a situation were no screening was implemented. Outcome measures were life years adjusted for disability (DALYs), costs of screening and provision of spectacles and follow-up for six different screening strategies, and cost-effectiveness in international dollars per DALY averted. Epidemiological information was derived from the burden of disease study from the World Health Organization (WHO). Cost data were derived from large databases from the WHO. Both univariate and multivariate sensitivity analyses were performed on key parameters to determine the robustness of the model results. RESULTS: In all regions, screening of 5-15 years old children yields most health effects, followed by screening of 11-15 years old, 5-10 years old, and screening of 8 and 13 years old. Screening of broad-age intervals is always more costly than screening of single-age intervals, and there are important economies of scale for simultaneous screening of both 5-10 and 11-15-year-old children. In all regions, screening of 11-15 years old is the most cost-effective intervention, with the cost per DALY averted ranging from I$67 per DALY averted in the Asian sub-region to I$458 per DALY averted in the European sub-region. The incremental cost per DALY averted of screening 5-15 years old ranges between I$111 in the Asian sub-region to I$672 in the European sub-region. CONCLUSIONS: Considering the conservative study assumptions and the robustness of study conclusions towards changes in these assumptions, screening of school children for refractive error is economically attractive in all regions in the world.",2009-XX-04684,18621429,Health Policy,Rob Baltussen,2008,89 / 2,201-15,No,18621429,"Rob Baltussen; Jeroen Naus; Hans Limburg; Jeroen Naus; Hans Limburg; Cost-effectiveness of screening and correcting refractive errors in school children in Africa, Asia, America and Europe, Health Policy, 2009-Feb; 89(2):0168-8510; 201-15",DALY,Not Stated,Not Stated,Screening,Annual screening of school children for refractive errors and provision of spectacles for eligible children vs. None,Amr-A,13 Years,13 Years,"Female, Male",Full,,3.00,3.00,558,United States,2000,838.66
