index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
28481,Modelling the impact on avoidable cardiovascular disease burden and costs of interventions to lower SBP in the England population,"The burden of disease from cardiovascular disease (CVD) remains significant in England. Blood pressure remains an important risk factor. Health gain through public health measures and improving treatment compliance are potentially likely to be high. We assess the impact of known cost-effective interventions in terms of the avoidable CVD burden and costs by comparing these strategies to the current situation.We modelled avoidable CVD outcomes simulating the English population aged over 16 years with Excel spreadsheets for the current prevention/treatment and following various interventions over a 10-year time frame. The outcome measures were avoidable incident heart disease and stroke events, deaths and disability-adjusted life years (DALYs). Costs are reported from the health service perspective. We analysed relative cost-effectiveness, undertook sensitivity analysis and measured relative impacts of different strategies on avoidable burden of disease.The assessed interventions have a potential to reduce the current burden of disease between 70?000 and about 1?million DALYs over the 10-year frame. Although all interventions were cost-effective, some (e.g. Salt reduction in the population and 'Dietary Approaches to Stop Hypertension-sodium', which modelled the impact of salt reduction and dietary approaches) were cost-saving. The cost-effectiveness of treatment strategies was sensitive to drug costs.Evidence-based interventions appropriately scaled up for both prevention and treatment of blood pressure lead to important additional potential health gains. There was noticeable variance in cost-effectiveness and impact among the different interventions at a population level. Taking into account impact, priority should be given to prevention to reduce blood pressure at a population level through reduced salt consumption.",2011-99-08289,22080224,J Hypertens,Hiten Dodhia,2012,30 /,217-26,No,22080224,"Hiten Dodhia; Karen Phillips; Maria-Irini Zannou; Mara Airoldi; Gwyn Bevan; Modelling the impact on avoidable cardiovascular disease burden and costs of interventions to lower SBP in the England population, J Hypertens, ; 30 ():0263-6352; 217-26",DALY,United Kingdom,Not Stated,"Health Education or Behavior, Pharmaceutical, Other",Targeted dietary advice with salt reduction & average 10 mmHg reduction in systolic blood pressure (SBP) vs. Standard/Usual Care,Not Stated,Not Stated,41 Years,"Female, Male",Full,,3.50,3.50,Not Stated,United Kingdom,2006,Not Stated
28482,Modelling the impact on avoidable cardiovascular disease burden and costs of interventions to lower SBP in the England population,"The burden of disease from cardiovascular disease (CVD) remains significant in England. Blood pressure remains an important risk factor. Health gain through public health measures and improving treatment compliance are potentially likely to be high. We assess the impact of known cost-effective interventions in terms of the avoidable CVD burden and costs by comparing these strategies to the current situation.We modelled avoidable CVD outcomes simulating the English population aged over 16 years with Excel spreadsheets for the current prevention/treatment and following various interventions over a 10-year time frame. The outcome measures were avoidable incident heart disease and stroke events, deaths and disability-adjusted life years (DALYs). Costs are reported from the health service perspective. We analysed relative cost-effectiveness, undertook sensitivity analysis and measured relative impacts of different strategies on avoidable burden of disease.The assessed interventions have a potential to reduce the current burden of disease between 70?000 and about 1?million DALYs over the 10-year frame. Although all interventions were cost-effective, some (e.g. Salt reduction in the population and 'Dietary Approaches to Stop Hypertension-sodium', which modelled the impact of salt reduction and dietary approaches) were cost-saving. The cost-effectiveness of treatment strategies was sensitive to drug costs.Evidence-based interventions appropriately scaled up for both prevention and treatment of blood pressure lead to important additional potential health gains. There was noticeable variance in cost-effectiveness and impact among the different interventions at a population level. Taking into account impact, priority should be given to prevention to reduce blood pressure at a population level through reduced salt consumption.",2011-99-08289,22080224,J Hypertens,Hiten Dodhia,2012,30 /,217-26,No,22080224,"Hiten Dodhia; Karen Phillips; Maria-Irini Zannou; Mara Airoldi; Gwyn Bevan; Modelling the impact on avoidable cardiovascular disease burden and costs of interventions to lower SBP in the England population, J Hypertens, ; 30 ():0263-6352; 217-26",DALY,United Kingdom,Not Stated,"Health Education or Behavior, Pharmaceutical, Other",Targeted dietary advice with salt reduction & average 10 mmHg reduction in systolic blood pressure (SBP) vs. Standard/Usual Care,Not Stated,Not Stated,41 Years,"Female, Male",Full,,3.50,3.50,Not Stated,United Kingdom,2006,Not Stated
28483,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief smoking cessation advice vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,1742000,Vietnam,2006,139.88
28484,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief smoking cessation advice + Varenicline vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,41561,Vietnam,2006,3.34
28485,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief smoking cessation advice + Bupropion vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,27760,Vietnam,2006,2.23
28486,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Nicotine replacement therapy (gum) for smoking cessation vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,107826,Vietnam,2006,8.66
28487,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Bupropion for smoking cessation vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,55854,Vietnam,2006,4.49
28488,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Nicotine replacement therapy (patch) for smoking cessation vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,277069,Vietnam,2006,22.25
28489,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Varenicline for smoking cessation vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,70018,Vietnam,2006,5.62
28490,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief smoking cessation advice + Nicotine replacement therapy (patch) vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,134202,Vietnam,2006,10.78
28491,Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support.,"Aims: To examine the cost-effectiveness of personal smoking cessation support in Vietnam. Design, setting and participants: We followed up the population aged 15 and over in 2006 to model the costs and health gains associated with five interventions: physician brief advice; nicotine replacement therapy (patch and gum); Bupropion; and Varenicline. Threshold analysis was undertaken to determine the price levels of pharmaceuticals for the interventions to be cost-effective. A multi-state life table model was constructed such that the interventions affect the smoking cessation behaviour of the age cohorts, and the resulting smoking prevalence defines their health outcomes. A healthcare perspective was employed. Measurements: Cost-effectiveness is measured in 2006 Vietnamese Dong (VND) per disability-adjusted life year (DALY) averted. We adopted the WHO thresholds of being ""cost-effective"" if less than 3 times GDP per capita (VND 34,600,000) and ""very cost-effective"" if less than GDP per capita (VND 11,500,000). Findings: The cost-effectiveness result of physician brief advice was VND 1,583,000 per DALY averted (Int. $493), which was ""very cost-effective"". Varenicline dominated Bupropion and nicotine-replacement therapies, although it did not fall within the range of being ""cost-effective"" under different scenarios. The threshold analysis revealed that prices of pharmaceuticals must be substantially lower than the levels from other countries if pharmacological therapies are to be cost-effective in Vietnam. Conclusions: Physician brief advice is a cost-effective intervention and should be included in the priority list of tobacco control policy in Vietnam. Pharmacological therapies are not cost-effective, and so they are not recommended in Vietnam at this time unless pharmaceuticals would be produced locally at substantially lower costs in the future.",2011-99-07854,21883602,Addiction,Hideki Higashi,2011,/,,No,21883602,"Hideki Higashi; Jan J Barendregt; Cost-effectiveness of tobacco control policies in Vietnam: the case of personal smoking cessation support., Addiction, ; ():0965-2140",DALY,Viet Nam,Not Stated,"Health Education or Behavior, Pharmaceutical",Brief smoking cessation advice + Nicotine replacement therapy (gum) vs. None,Not Stated,Not Stated,12 Years,"Female, Male",Full,,3.00,3.00,42803,Vietnam,2006,3.44
28492,The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis.,"Drug-resistant tuberculosis is a serious emerging problem in many low resource countries. TB control programs are uncertain which drug susceptibility tests (DST) to use and when to test patients. We predicted the potential cost-effectiveness of different DST strategies, in settings with varying prevalence of drug resistance. Using decision analysis, we assessed the cost-effectiveness of conventional and rapid DST for already diagnosed smear positive TB cases. Five different time points were considered for administering DST. Different initial drug resistance and HIV scenarios were also considered. All DST scenarios in the wide range of settings considered were found to be cost-effective. The strategy of performing a rapid DST that detects any form of isoniazid (INH) and rifampicin (RIF) resistance for all patients before the initiation of treatment was predicted to be the most cost-effective strategy. In a setting with moderate drug resistance, the cost per Disability Adjusted Life Year (DALY) gained was as low as $744. Our findings support the rollout of rapid drug susceptibility testing at the moment of diagnosis to detect any form of INH and RIF resistance in all countries with moderate or greater burdens of drug-resistant TB.",2011-99-07780,21828030,Eur Respir J,O Oxlade,2011,/,,No,21828030,"O Oxlade; D Falzon; D Menzies; The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis., Eur Respir J, ; ():0903-1936",DALY,Not Stated,Not Stated,Diagnostic,Rapid rifampicin (RIF) drug susceptibility test (DST) to detect RIF resistance vs. no drug susceptibility test,high drug resistance setting,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,3.00,562,United States,2010,667.04
28493,The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis.,"Drug-resistant tuberculosis is a serious emerging problem in many low resource countries. TB control programs are uncertain which drug susceptibility tests (DST) to use and when to test patients. We predicted the potential cost-effectiveness of different DST strategies, in settings with varying prevalence of drug resistance. Using decision analysis, we assessed the cost-effectiveness of conventional and rapid DST for already diagnosed smear positive TB cases. Five different time points were considered for administering DST. Different initial drug resistance and HIV scenarios were also considered. All DST scenarios in the wide range of settings considered were found to be cost-effective. The strategy of performing a rapid DST that detects any form of isoniazid (INH) and rifampicin (RIF) resistance for all patients before the initiation of treatment was predicted to be the most cost-effective strategy. In a setting with moderate drug resistance, the cost per Disability Adjusted Life Year (DALY) gained was as low as $744. Our findings support the rollout of rapid drug susceptibility testing at the moment of diagnosis to detect any form of INH and RIF resistance in all countries with moderate or greater burdens of drug-resistant TB.",2011-99-07780,21828030,Eur Respir J,O Oxlade,2011,/,,No,21828030,"O Oxlade; D Falzon; D Menzies; The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis., Eur Respir J, ; ():0903-1936",DALY,Not Stated,Not Stated,Diagnostic,Rapid isoniazid and rifampicin (INH&RIF) drug susceptibility test (DST) to detect RIF and INH resistance vs. no drug susceptibility test,high drug resistance setting,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,3.00,499,United States,2010,592.26
28494,The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis.,"Drug-resistant tuberculosis is a serious emerging problem in many low resource countries. TB control programs are uncertain which drug susceptibility tests (DST) to use and when to test patients. We predicted the potential cost-effectiveness of different DST strategies, in settings with varying prevalence of drug resistance. Using decision analysis, we assessed the cost-effectiveness of conventional and rapid DST for already diagnosed smear positive TB cases. Five different time points were considered for administering DST. Different initial drug resistance and HIV scenarios were also considered. All DST scenarios in the wide range of settings considered were found to be cost-effective. The strategy of performing a rapid DST that detects any form of isoniazid (INH) and rifampicin (RIF) resistance for all patients before the initiation of treatment was predicted to be the most cost-effective strategy. In a setting with moderate drug resistance, the cost per Disability Adjusted Life Year (DALY) gained was as low as $744. Our findings support the rollout of rapid drug susceptibility testing at the moment of diagnosis to detect any form of INH and RIF resistance in all countries with moderate or greater burdens of drug-resistant TB.",2011-99-07780,21828030,Eur Respir J,O Oxlade,2011,/,,No,21828030,"O Oxlade; D Falzon; D Menzies; The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis., Eur Respir J, ; ():0903-1936",DALY,Not Stated,Not Stated,Diagnostic,Solid drug susceptibility test (DST) to detect rifampicin (RIF) and isoniazid (INH) resistance vs. no drug susceptibility test,high drug resistance setting,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,3.00,742,United States,2010,880.68
28495,The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis.,"Drug-resistant tuberculosis is a serious emerging problem in many low resource countries. TB control programs are uncertain which drug susceptibility tests (DST) to use and when to test patients. We predicted the potential cost-effectiveness of different DST strategies, in settings with varying prevalence of drug resistance. Using decision analysis, we assessed the cost-effectiveness of conventional and rapid DST for already diagnosed smear positive TB cases. Five different time points were considered for administering DST. Different initial drug resistance and HIV scenarios were also considered. All DST scenarios in the wide range of settings considered were found to be cost-effective. The strategy of performing a rapid DST that detects any form of isoniazid (INH) and rifampicin (RIF) resistance for all patients before the initiation of treatment was predicted to be the most cost-effective strategy. In a setting with moderate drug resistance, the cost per Disability Adjusted Life Year (DALY) gained was as low as $744. Our findings support the rollout of rapid drug susceptibility testing at the moment of diagnosis to detect any form of INH and RIF resistance in all countries with moderate or greater burdens of drug-resistant TB.",2011-99-07780,21828030,Eur Respir J,O Oxlade,2011,/,,No,21828030,"O Oxlade; D Falzon; D Menzies; The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis., Eur Respir J, ; ():0903-1936",DALY,Not Stated,Not Stated,Diagnostic,Rapid isoniazid and rifampicin (INH&RIF) drug susceptibility test (DST) performed only if smear positive after 5 months of treatment or with relapse after treatment to detect RIF and INH resistance vs. no drug susceptibility test,high drug resistance setting,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,3.00,718,United States,2010,852.2
28496,The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis.,"Drug-resistant tuberculosis is a serious emerging problem in many low resource countries. TB control programs are uncertain which drug susceptibility tests (DST) to use and when to test patients. We predicted the potential cost-effectiveness of different DST strategies, in settings with varying prevalence of drug resistance. Using decision analysis, we assessed the cost-effectiveness of conventional and rapid DST for already diagnosed smear positive TB cases. Five different time points were considered for administering DST. Different initial drug resistance and HIV scenarios were also considered. All DST scenarios in the wide range of settings considered were found to be cost-effective. The strategy of performing a rapid DST that detects any form of isoniazid (INH) and rifampicin (RIF) resistance for all patients before the initiation of treatment was predicted to be the most cost-effective strategy. In a setting with moderate drug resistance, the cost per Disability Adjusted Life Year (DALY) gained was as low as $744. Our findings support the rollout of rapid drug susceptibility testing at the moment of diagnosis to detect any form of INH and RIF resistance in all countries with moderate or greater burdens of drug-resistant TB.",2011-99-07780,21828030,Eur Respir J,O Oxlade,2011,/,,No,21828030,"O Oxlade; D Falzon; D Menzies; The Impact and Cost-effectiveness of Strategies to Detect Drug Resistant Tuberculosis., Eur Respir J, ; ():0903-1936",DALY,Not Stated,Not Stated,Diagnostic,Rapid isoniazid and rifampicin (INH&RIF) drug susceptibility test (DST) performed only if smear positive after 3 months of treatment to detect RIF and INH resistance vs. no drug susceptibility test,high drug resistance setting,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,3.00,667,United States,2010,791.66
