index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
32557,Additive Therapies for Cardiovascular Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41577,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Additive Therapies for Cardiovascular Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Other forms of heart disease,Pharmaceutical,rivaroxaban vs. optimal medical management including aspirin (acetylsalicylic acid) for cardiovascular disease,treated with optimal medical management,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,36000,United States,2019,38156.28
32558,Additive Therapies for Cardiovascular Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41577,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Additive Therapies for Cardiovascular Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Ischaemic heart diseases,Pharmaceutical,icosapent ethyl vs. optimal medical management including statin therapy for cardiovascular disease,"treated with optimal medical management, including statins, also included patients at high risk for cardiovascular events",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,18000,United States,2019,19078.14
32559,Esketamine for the Treatment of Treatment-Resistant Depression: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41560,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Esketamine for the Treatment of Treatment-Resistant Depression: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Mood [affective] disorders,Pharmaceutical,esketamine nasal spray vs. Background antidepressant for depression,"single episode or recurrent major depressive disorder, no psychotic features, treatment resistent depresseion",Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,198000,United States,2017,218880.79
32560,Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41578,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Systemic atrophies primarily affecting the central nervous system,Pharmaceutical,nusinersen vs. best supportive care,"type I spinal muscular atrophy, infantile-onset",6 Months,Not Stated,"Male, Female",Full,Lifetime,3.00,3.00,1112000,United States,2017,1229269.91
32561,Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41578,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Systemic atrophies primarily affecting the central nervous system,Pharmaceutical,onasemnogene abeparvovec vs. best supportive care,"type 1 spinal muscular atrophy, infantile-onset",6 Months,Not Stated,"Male, Female",Full,Lifetime,3.00,3.00,243000,United States,2017,268626.43
32562,Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41578,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Systemic atrophies primarily affecting the central nervous system,Pharmaceutical,nusinersin vs. best supportive care,"type II spinal muscular atrophy, type III spinal muscular atrophy",216 Months,18 Months,"Male, Female",Full,Lifetime,3.00,3.00,8156000,United States,2017,9016119.94
32563,Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2019-01-41578,,NotApplicable,NotApplicable,2019,NotApplicable /,,No,Not Stated,"NotApplicable; Spinraza® and Zolgensma® for Spinal Muscular Atrophy: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Systemic atrophies primarily affecting the central nervous system,Pharmaceutical,nusinersen vs. best supportive care,presymptomatic,18 Years,Not Stated,"Male, Female",Full,Lifetime,3.00,3.00,709000,United States,2017,783770.11
32564,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,adalimumab vs. conventional treatment,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1870000,United States,2019,1982006.75
32565,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,golimumab vs. conventional treatment,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1455000,United States,2019,1542149.64
32566,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,infliximab vs. conventional treatment,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,212000,United States,2019,224698.09
32567,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,infliximab-dyyb vs. conventional treatment,biologic niave,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,186000,United States,2019,197140.78
32568,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,infliximab-abda vs. conventional treatment,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,195000,United States,2019,206679.85
32569,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,ustekinumab vs. conventional treatment,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1163000,United States,2019,1232659.81
32570,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,vedolizumab vs. conventional treatment,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,887000,United States,2019,940128.34
32571,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,adalimumab vs. infliximab,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,-541666.67,United States,2019,-574110.69
32572,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,golimumab vs. infliximab,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,-522727.27,United States,2019,-554036.89
32573,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,infliximab-dyyb vs. infliximab,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,Not Stated,United States,2019,Not Stated
32574,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,infliximab-abda vs. infliximab,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,Not Stated,United States,2019,Not Stated
32575,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,ustekinumab vs. infliximab,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,2960000,United States,2019,3137294.11
32576,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,vedolizumab vs. infliximab,biologic naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,-15000000,United States,2019,-15898449.88
32577,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,adalimumab vs. conventional treatment,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1885000,United States,2019,1997905.2
32578,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,tofacitinib vs. conventional treatment,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,495000,United States,2019,524648.85
32579,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,ustekinumab vs. conventional treatment,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,1252000,United States,2019,1326990.62
32580,Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41567,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Targeted Immune Modulators for Ulcerative Colitis: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninfective enteritis and colitis,Pharmaceutical,vedolizumab vs. conventional treatment,biologic experienced,Not Stated,18 Years,"Male, Female",Full,Lifetime,3.00,3.00,902000,United States,2019,956026.79
